invoice_id,company_id,deal_id,invoice_date,product_code,product_name,line_amount_nzd,total_amount_nzd,notes
INV300306,C101132,D200059,2024-12-01,ADD_ON_TKR,TKR Add-on,1646,1816,
INV300306,C101132,D200059,2024-12-01,PAYROLL_DIY,Payroll DIY,170,1816,addon
INV300307,C101132,D200059,2025-01-01,ADD_ON_TKR,TKR Add-on,1646,1646,
INV300308,C100919,D200060,2024-04-01,PAYROLL_DIY,Payroll DIY,1533,1533,
INV300309,C100919,D200060,2024-05-01,PAYROLL_DIY,Payroll DIY,1533,1533,
INV300310,C100919,D200060,2024-06-01,PAYROLL_DIY,Payroll DIY,1533,1533,
INV300311,C100919,D200060,2024-07-01,PAYROLL_DIY,Payroll DIY,1533,1533,
INV300312,C100919,D200060,2024-08-01,PAYROLL_DIY,Payroll DIY,1533,1533,
INV300313,C100919,D200060,2024-09-01,PAYROLL_DIY,Payroll DIY,1533,1533,
INV300314,C100919,D200060,2024-10-01,PAYROLL_DIY,Payroll DIY,1533,1533,
INV300315,C100746,D200062,2024-05-01,PAYROLL_DIY,Payroll DIY,946,1204,
INV300315,C100746,D200062,2024-05-01,PM,People Management,258,1204,addon
INV300316,C100746,D200062,2024-06-01,PAYROLL_DIY,Payroll DIY,946,946,
INV300317,C100746,D200062,2024-07-01,PAYROLL_DIY,Payroll DIY,946,946,
INV300318,C100613,D200063,2024-11-01,PM,People Management,322,322,
INV300319,C100613,D200063,2024-12-01,PM,People Management,322,322,
INV300320,C100613,D200063,2025-01-01,PM,People Management,322,322,
INV300321,C100678,D200066,2025-02-01,PAYROLL_DIY,Payroll DIY,0,0,
INV300322,C100678,D200066,2025-03-01,PAYROLL_DIY,Payroll DIY,0,0,
INV300323,C100678,D200066,2025-04-01,PAYROLL_DIY,Payroll DIY,0,0,
INV300324,C100678,D200066,2025-05-01,PAYROLL_DIY,Payroll DIY,0,0,
INV300324,C100678,D200066,2025-05-01,ADD_ON_TKR,TKR Add-on,0,0,addon
INV300325,C100678,D200066,2025-06-01,PAYROLL_DIY,Payroll DIY,0,0,
INV300326,C100678,D200066,2025-07-01,PAYROLL_DIY,Payroll DIY,0,0,
INV300327,C100989,D200067,2024-05-01,PAYROLL_DIY,Payroll DIY,1645,1645,
INV300328,C100989,D200067,2024-06-01,PAYROLL_DIY,Payroll DIY,1645,1645,
INV300329,C100844,D200068,2025-08-01,ADD_ON_TKR,TKR Add-on,1108,1108,
INV300330,C100844,D200068,2025-09-01,ADD_ON_TKR,TKR Add-on,1108,1108,
INV300331,C100844,D200068,2025-10-01,ADD_ON_TKR,TKR Add-on,1108,1108,
INV300332,C100844,D200068,2025-11-01,ADD_ON_TKR,TKR Add-on,741,741,credit
INV300333,C100844,D200068,2025-12-01,ADD_ON_TKR,TKR Add-on,1108,1108,
INV300334,C100844,D200068,2026-01-01,ADD_ON_TKR,TKR Add-on,1108,1108,
INV300335,C104477,D200069,2024-06-01,PAYROLL_MPS,Managed Payroll,2056,2056,
INV300336,C104477,D200069,2024-07-01,PAYROLL_MPS,Managed Payroll,2056,2056,
INV300337,C104477,D200069,2024-08-01,PAYROLL_MPS,Managed Payroll,2056,2056,
INV300338,C104477,D200069,2024-09-01,PAYROLL_MPS,Managed Payroll,2056,2056,
INV300339,C104477,D200069,2024-10-01,PAYROLL_MPS,Managed Payroll,2056,2056,
INV300340,C104477,D200069,2024-11-01,PAYROLL_MPS,Managed Payroll,2056,2056,
INV300341,C104059,D200070,2025-06-01,PAYROLL_DIY,Payroll DIY,1861,1861,
INV300342,C104059,D200070,2025-07-01,PAYROLL_DIY,Payroll DIY,1861,1861,
INV300343,C104059,D200070,2025-08-01,PAYROLL_DIY,Payroll DIY,2314,2314,upgrade
INV300344,C104510,D200071,2024-11-01,ADD_ON_TKR,TKR Add-on,1025,1025,
INV300345,C104510,D200071,2024-12-01,ADD_ON_TKR,TKR Add-on,1025,1025,
INV300346,C104510,D200071,2025-01-01,ADD_ON_TKR,TKR Add-on,1025,1025,
INV300347,C100159,D200072,2024-07-01,PAYROLL_MPS,Managed Payroll,6308,6308,
INV300348,C100159,D200072,2024-08-01,PAYROLL_MPS,Managed Payroll,6308,6308,
INV300349,C100888,D200073,2024-09-01,PAYROLL_MPS,Managed Payroll,6010,6010,
INV300350,C100888,D200073,2024-10-01,PAYROLL_MPS,Managed Payroll,6010,6010,
INV300351,C100382,D200074,2024-10-01,ADD_ON_TKR,TKR Add-on,1303,1303,
INV300352,C100382,D200074,2024-11-01,ADD_ON_TKR,TKR Add-on,1303,1303,
INV300353,C100382,D200074,2024-12-01,ADD_ON_TKR,TKR Add-on,1303,1303,
INV300354,C100382,D200074,2025-01-01,ADD_ON_TKR,TKR Add-on,1303,1774,
INV300354,C100382,D200074,2025-01-01,PM,People Management,471,1774,addon
INV300355,C100382,D200074,2025-02-01,ADD_ON_TKR,TKR Add-on,1303,1303,
INV300356,C104217,D200075,2024-11-01,PAYROLL_MPS,Managed Payroll,638,851,
INV300356,C104217,D200075,2024-11-01,PAYROLL_DIY,Payroll DIY,213,851,addon
INV300357,C104217,D200075,2024-12-01,PAYROLL_MPS,Managed Payroll,638,638,
INV300358,C104217,D200075,2025-01-01,PAYROLL_MPS,Managed Payroll,457,457,downgrade
INV300359,C104217,D200075,2025-02-01,PAYROLL_MPS,Managed Payroll,638,638,
INV300360,C103357,D200076,2025-03-01,PM,People Management,487,487,
INV300361,C103357,D200076,2025-04-01,PM,People Management,487,487,
INV300362,C103357,D200076,2025-05-01,PM,People Management,585,585,upgrade
INV300363,C103357,D200076,2025-06-01,PM,People Management,487,487,
INV300364,C103357,D200076,2025-07-01,PM,People Management,487,487,
INV300365,C103357,D200076,2025-08-01,PM,People Management,487,487,
INV300366,C101312,D200077,2025-09-01,PM,People Management,1495,1495,
INV300367,C101312,D200077,2025-10-01,PM,People Management,1495,1495,
INV300368,C101312,D200077,2025-11-01,PM,People Management,1495,1495,
INV300369,C101312,D200077,2025-12-01,PM,People Management,1495,1495,
INV300370,C101084,D200078,2024-08-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300371,C101084,D200078,2024-09-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300372,C101084,D200078,2024-10-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300373,C101084,D200078,2024-11-01,PAYROLL_MPS,Managed Payroll,5959,8130,
INV300373,C101084,D200078,2024-11-01,PM,People Management,2171,8130,addon
INV300374,C101084,D200078,2024-12-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300375,C101084,D200078,2025-01-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300376,C101084,D200078,2025-02-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300377,C101084,D200078,2025-03-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300378,C101084,D200078,2025-04-01,PAYROLL_MPS,Managed Payroll,5959,5959,
INV300379,C101407,D200079,2024-09-01,PAYROLL_MPS,Managed Payroll,10056,10056,
INV300380,C103343,D200082,2024-11-01,ADD_ON_TKR,TKR Add-on,457,457,
INV300381,C101891,D200083,2025-05-01,ADD_ON_TKR,TKR Add-on,913,913,
INV300382,C101891,D200083,2025-06-01,ADD_ON_TKR,TKR Add-on,913,913,
INV300383,C101891,D200083,2025-07-01,ADD_ON_TKR,TKR Add-on,913,913,
INV300384,C103862,D200084,2024-06-01,PM,People Management,2474,2474,
INV300385,C103862,D200084,2024-07-01,PM,People Management,2474,2474,
INV300386,C103862,D200084,2024-08-01,PM,People Management,3228,3228,upgrade
INV300387,C103862,D200084,2024-09-01,PM,People Management,2474,2474,
INV300388,C103988,D200086,2024-03-01,ADD_ON_TKR,TKR Add-on,362,362,
INV300389,C104680,D200087,2025-05-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300390,C104680,D200087,2025-06-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300391,C104680,D200087,2025-07-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300392,C104680,D200087,2025-08-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300393,C104680,D200087,2025-09-01,ADD_ON_TKR,TKR Add-on,-85,-85,refund
INV300394,C104680,D200087,2025-10-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300395,C104680,D200087,2025-11-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300396,C104680,D200087,2025-12-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300397,C104680,D200087,2026-01-01,ADD_ON_TKR,TKR Add-on,285,285,
INV300398,C101623,D200089,2025-05-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV300399,C104764,D200091,2024-06-01,PM,People Management,1615,1615,
INV300400,C104764,D200091,2024-07-01,PM,People Management,1615,1615,
INV300401,C104764,D200091,2024-08-01,PM,People Management,1615,1615,
INV300402,C104764,D200091,2024-09-01,PM,People Management,1615,1615,
INV300403,C103558,D200092,2025-10-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300404,C103558,D200092,2025-11-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300405,C103558,D200092,2025-12-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300406,C103558,D200092,2026-01-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300407,C103558,D200092,2026-02-01,PAYROLL_DIY,Payroll DIY,918,1050,
INV300407,C103558,D200092,2026-02-01,ADD_ON_TKR,TKR Add-on,132,1050,addon
INV300408,C103558,D200092,2026-03-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300409,C103558,D200092,2026-04-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300410,C103558,D200092,2026-05-01,PAYROLL_DIY,Payroll DIY,641,641,credit
INV300411,C103558,D200092,2026-06-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300412,C103558,D200092,2026-07-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300413,C103558,D200092,2026-08-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300414,C103558,D200092,2026-09-01,PAYROLL_DIY,Payroll DIY,918,918,
INV300415,C104357,D200093,2025-06-01,PM,People Management,1113,1113,
INV300416,C104357,D200093,2025-07-01,PM,People Management,490,490,credit
INV300417,C104357,D200093,2025-08-01,PM,People Management,1113,1113,
INV300418,C104357,D200093,2025-09-01,PM,People Management,1113,1113,
INV300419,C104357,D200093,2025-10-01,PM,People Management,1113,1113,
INV300420,C101383,D200094,2024-08-01,ADD_ON_TKR,TKR Add-on,717,717,
INV300421,C101383,D200094,2024-09-01,ADD_ON_TKR,TKR Add-on,717,717,
INV300422,C101383,D200094,2024-10-01,ADD_ON_TKR,TKR Add-on,717,717,
INV300423,C101383,D200094,2024-11-01,ADD_ON_TKR,TKR Add-on,717,717,
INV300424,C104886,D200095,2025-01-01,PM,People Management,607,607,
INV300425,C104886,D200095,2025-02-01,PM,People Management,607,816,
INV300425,C104886,D200095,2025-02-01,PAYROLL_MPS,Managed Payroll,209,816,addon
INV300426,C104886,D200095,2025-03-01,PM,People Management,607,607,
INV300427,C104886,D200095,2025-04-01,PM,People Management,607,607,
INV300428,C104886,D200095,2025-05-01,PM,People Management,607,607,
INV300429,C103849,D200096,2024-05-01,PAYROLL_DIY,Payroll DIY,1247,1673,
INV300429,C103849,D200096,2024-05-01,PM,People Management,426,1673,addon
INV300430,C103849,D200096,2024-06-01,PAYROLL_DIY,Payroll DIY,1247,1247,
INV300431,C103849,D200096,2024-07-01,PAYROLL_DIY,Payroll DIY,565,565,credit
INV300432,C101675,D200098,2024-03-01,ADD_ON_TKR,TKR Add-on,396,396,
INV300433,C101675,D200098,2024-04-01,ADD_ON_TKR,TKR Add-on,396,396,
INV300434,C101675,D200098,2024-05-01,ADD_ON_TKR,TKR Add-on,396,511,
INV300434,C101675,D200098,2024-05-01,PM,People Management,115,511,addon
INV300435,C101675,D200098,2024-06-01,ADD_ON_TKR,TKR Add-on,396,396,
INV300436,C101675,D200098,2024-07-01,ADD_ON_TKR,TKR Add-on,396,396,
INV300437,C100273,D200099,2024-04-01,ADD_ON_TKR,TKR Add-on,908,908,
INV300438,C100273,D200099,2024-05-01,ADD_ON_TKR,TKR Add-on,908,908,
INV300439,C103386,D200100,2025-01-01,PAYROLL_MPS,Managed Payroll,6454,8726,
INV300439,C103386,D200100,2025-01-01,ADD_ON_TKR,TKR Add-on,2272,8726,addon
INV300440,C103386,D200100,2025-02-01,PAYROLL_MPS,Managed Payroll,6454,7418,
INV300440,C103386,D200100,2025-02-01,PM,People Management,964,7418,addon
INV300441,C103386,D200100,2025-03-01,PAYROLL_MPS,Managed Payroll,6454,6454,
INV300442,C103386,D200100,2025-04-01,PAYROLL_MPS,Managed Payroll,6454,6454,
INV300443,C103386,D200100,2025-05-01,PAYROLL_MPS,Managed Payroll,6454,6454,
INV300444,C103386,D200100,2025-06-01,PAYROLL_MPS,Managed Payroll,6454,6454,
INV300445,C100190,D200101,2024-09-01,PM,People Management,1269,1269,
INV300446,C100190,D200101,2024-10-01,PM,People Management,656,656,credit
INV300447,C100190,D200101,2024-11-01,PM,People Management,1269,1269,
INV300448,C100190,D200101,2024-12-01,PM,People Management,1269,1269,
INV300449,C100190,D200101,2025-01-01,PM,People Management,1269,1269,
INV300450,C102227,D200102,2025-06-01,PM,People Management,2244,3066,
INV300450,C102227,D200102,2025-06-01,PAYROLL_MPS,Managed Payroll,822,3066,addon
INV300451,C102227,D200102,2025-07-01,PM,People Management,2244,2244,
INV300452,C102667,D200103,2024-08-01,PAYROLL_DIY,Payroll DIY,1115,1528,
INV300452,C102667,D200103,2024-08-01,PM,People Management,413,1528,addon
INV300453,C102667,D200103,2024-09-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300454,C102667,D200103,2024-10-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300455,C102667,D200103,2024-11-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300456,C102667,D200103,2024-12-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300457,C102667,D200103,2025-01-01,PAYROLL_DIY,Payroll DIY,1604,1604,upgrade
INV300458,C102667,D200103,2025-02-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300459,C102667,D200103,2025-03-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300460,C102667,D200103,2025-04-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300461,C102667,D200103,2025-05-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300462,C102667,D200103,2025-06-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300463,C102667,D200103,2025-07-01,PAYROLL_DIY,Payroll DIY,1115,1115,
INV300464,C102481,D200104,2025-07-01,PAYROLL_MPS,Managed Payroll,10050,10050,
INV300465,C102481,D200104,2025-08-01,PAYROLL_MPS,Managed Payroll,7890,7890,upgrade;downgrade
INV300466,C102297,D200106,2024-06-01,PAYROLL_MPS,Managed Payroll,1746,1746,credit
INV300467,C102297,D200106,2024-07-01,PAYROLL_MPS,Managed Payroll,2541,2541,
INV300468,C102297,D200106,2024-08-01,PAYROLL_MPS,Managed Payroll,2272,2881,credit
INV300468,C102297,D200106,2024-08-01,PM,People Management,609,2881,addon
INV300469,C102297,D200106,2024-09-01,PAYROLL_MPS,Managed Payroll,2541,2541,
INV300470,C102297,D200106,2024-10-01,PAYROLL_MPS,Managed Payroll,2541,2541,
INV300471,C102297,D200106,2024-11-01,PAYROLL_MPS,Managed Payroll,2541,2541,
INV300472,C100918,D200107,2024-07-01,PM,People Management,1812,1812,
INV300473,C100918,D200107,2024-08-01,PM,People Management,1812,1812,
INV300474,C100918,D200107,2024-09-01,PM,People Management,1812,1812,
INV300475,C100918,D200107,2024-10-01,PM,People Management,1812,1812,
INV300476,C100918,D200107,2024-11-01,PM,People Management,1812,1812,
INV300477,C100918,D200107,2024-12-01,PM,People Management,1188,1188,credit
INV300478,C100368,D200108,2024-10-01,ADD_ON_TKR,TKR Add-on,713,713,
INV300479,C100368,D200108,2024-11-01,ADD_ON_TKR,TKR Add-on,713,713,
INV300480,C100368,D200108,2024-12-01,ADD_ON_TKR,TKR Add-on,-149,-149,refund
INV300481,C100368,D200108,2025-01-01,ADD_ON_TKR,TKR Add-on,431,431,credit
INV300482,C100368,D200108,2025-02-01,ADD_ON_TKR,TKR Add-on,713,713,
INV300483,C100368,D200108,2025-03-01,ADD_ON_TKR,TKR Add-on,713,713,
INV300484,C101815,D200111,2024-08-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300485,C101815,D200111,2024-09-01,ADD_ON_TKR,TKR Add-on,922,1040,
INV300485,C101815,D200111,2024-09-01,PM,People Management,118,1040,addon
INV300486,C101815,D200111,2024-10-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300487,C101815,D200111,2024-11-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300488,C101815,D200111,2024-12-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300489,C101815,D200111,2025-01-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300490,C101815,D200111,2025-02-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300491,C101815,D200111,2025-03-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300492,C101815,D200111,2025-04-01,ADD_ON_TKR,TKR Add-on,922,922,
INV300493,C100775,D200113,2025-03-01,PAYROLL_DIY,Payroll DIY,2042,2042,
INV300494,C100775,D200113,2025-04-01,PAYROLL_DIY,Payroll DIY,2042,2042,
INV300495,C100775,D200113,2025-05-01,PAYROLL_DIY,Payroll DIY,2042,2042,
INV300496,C104738,D200114,2024-06-01,PM,People Management,816,816,
INV300497,C104738,D200114,2024-07-01,PM,People Management,816,816,
INV300498,C104360,D200115,2025-06-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300499,C104360,D200115,2025-07-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300500,C104360,D200115,2025-08-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300501,C104360,D200115,2025-09-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300502,C104360,D200115,2025-10-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300503,C104360,D200115,2025-11-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300504,C104360,D200115,2025-12-01,ADD_ON_TKR,TKR Add-on,205,205,upgrade
INV300505,C104360,D200115,2026-01-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300506,C104360,D200115,2026-02-01,ADD_ON_TKR,TKR Add-on,163,163,
INV300507,C101671,D200116,2024-10-01,PM,People Management,999,999,
INV300508,C101671,D200116,2024-11-01,PM,People Management,999,999,
INV300509,C101671,D200116,2024-12-01,PM,People Management,999,999,
INV300510,C101671,D200116,2025-01-01,PM,People Management,999,999,
INV300511,C101671,D200116,2025-02-01,PM,People Management,999,999,
INV300512,C101671,D200116,2025-03-01,PM,People Management,999,999,
INV300513,C101671,D200116,2025-04-01,PM,People Management,999,999,
INV300514,C101671,D200116,2025-05-01,PM,People Management,999,999,
INV300515,C101671,D200116,2025-06-01,PM,People Management,999,999,
INV300516,C101671,D200116,2025-07-01,PM,People Management,999,999,
INV300517,C101671,D200116,2025-08-01,PM,People Management,999,999,
INV300518,C101671,D200116,2025-09-01,PM,People Management,999,999,
INV300519,C101150,D200117,2024-05-01,PM,People Management,1331,1331,
INV300520,C101150,D200117,2024-06-01,PM,People Management,1331,1331,
INV300521,C101150,D200117,2024-07-01,PM,People Management,1331,1331,
INV300522,C101150,D200117,2024-08-01,PM,People Management,1331,1331,
INV300523,C101150,D200117,2024-09-01,PM,People Management,1331,1331,
INV300524,C101150,D200117,2024-10-01,PM,People Management,1331,1331,
INV300525,C103183,D200119,2025-06-01,PAYROLL_MPS,Managed Payroll,5213,5213,
INV300526,C103183,D200119,2025-07-01,PAYROLL_MPS,Managed Payroll,5213,5213,
INV300527,C103183,D200119,2025-08-01,PAYROLL_MPS,Managed Payroll,5213,5213,
INV300528,C103183,D200119,2025-09-01,PAYROLL_MPS,Managed Payroll,5213,5213,
INV300529,C103183,D200119,2025-10-01,PAYROLL_MPS,Managed Payroll,5213,5213,
INV300530,C103183,D200119,2025-11-01,PAYROLL_MPS,Managed Payroll,5213,5213,
INV300531,C103035,D200120,2024-06-01,PAYROLL_DIY,Payroll DIY,2081,2081,
INV300532,C103035,D200120,2024-07-01,PAYROLL_DIY,Payroll DIY,2081,2081,
INV300533,C103035,D200120,2024-08-01,PAYROLL_DIY,Payroll DIY,1567,1567,downgrade
INV300534,C103035,D200120,2024-09-01,PAYROLL_DIY,Payroll DIY,2081,2081,
INV300535,C101884,D200121,2024-10-01,PM,People Management,1128,1128,
INV300536,C101884,D200121,2024-11-01,PM,People Management,1128,1128,
INV300537,C103515,D200122,2024-07-01,PM,People Management,259,259,
INV300538,C103515,D200122,2024-08-01,PM,People Management,259,259,
INV300539,C103515,D200122,2024-09-01,PM,People Management,259,259,
INV300540,C101778,D200124,2025-04-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300541,C101778,D200124,2025-05-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300542,C101778,D200124,2025-06-01,ADD_ON_TKR,TKR Add-on,1055,1454,
INV300542,C101778,D200124,2025-06-01,PAYROLL_DIY,Payroll DIY,399,1454,addon
INV300543,C101778,D200124,2025-07-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300544,C101778,D200124,2025-08-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300545,C101778,D200124,2025-09-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300546,C101778,D200124,2025-10-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300547,C101778,D200124,2025-11-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300548,C101778,D200124,2025-12-01,ADD_ON_TKR,TKR Add-on,1055,1055,
INV300549,C102667,D200126,2024-11-01,PAYROLL_DIY,Payroll DIY,1215,1215,
INV300550,C102667,D200126,2024-12-01,PAYROLL_DIY,Payroll DIY,879,879,credit
INV300551,C102667,D200126,2025-01-01,PAYROLL_DIY,Payroll DIY,0,0,free_trial
INV300552,C102667,D200126,2025-02-01,PAYROLL_DIY,Payroll DIY,1215,1215,
INV300553,C102667,D200126,2025-03-01,PAYROLL_DIY,Payroll DIY,1215,1215,
INV300554,C102667,D200126,2025-04-01,PAYROLL_DIY,Payroll DIY,612,612,credit
INV300555,C102667,D200126,2025-05-01,PAYROLL_DIY,Payroll DIY,1215,1215,
INV300556,C102667,D200126,2025-06-01,PAYROLL_DIY,Payroll DIY,1215,1215,
INV300557,C102667,D200126,2025-07-01,PAYROLL_DIY,Payroll DIY,1215,1215,
INV300558,C103741,D200127,2024-12-01,PAYROLL_MPS,Managed Payroll,242,242,
INV300559,C103741,D200127,2025-01-01,PAYROLL_MPS,Managed Payroll,242,242,
INV300560,C103741,D200127,2025-02-01,PAYROLL_MPS,Managed Payroll,242,242,
INV300561,C103741,D200127,2025-03-01,PAYROLL_MPS,Managed Payroll,242,242,
INV300562,C101172,D200128,2024-04-01,ADD_ON_TKR,TKR Add-on,557,625,
INV300562,C101172,D200128,2024-04-01,PM,People Management,68,625,addon
INV300563,C100701,D200129,2025-01-01,ADD_ON_TKR,TKR Add-on,335,335,
INV300564,C100701,D200129,2025-02-01,ADD_ON_TKR,TKR Add-on,283,283,credit
INV300565,C100701,D200129,2025-03-01,ADD_ON_TKR,TKR Add-on,335,335,
INV300566,C100701,D200129,2025-04-01,ADD_ON_TKR,TKR Add-on,335,335,
INV300567,C100701,D200129,2025-05-01,ADD_ON_TKR,TKR Add-on,335,335,
INV300568,C100701,D200129,2025-06-01,ADD_ON_TKR,TKR Add-on,146,146,credit
INV300569,C100701,D200129,2025-07-01,ADD_ON_TKR,TKR Add-on,335,335,
INV300570,C100701,D200129,2025-08-01,ADD_ON_TKR,TKR Add-on,335,335,
INV300571,C100701,D200129,2025-09-01,ADD_ON_TKR,TKR Add-on,335,335,
INV300572,C103074,D200130,2025-07-01,PAYROLL_MPS,Managed Payroll,3962,3962,
INV300573,C103268,D200131,2025-04-01,PM,People Management,1065,1065,
INV300574,C102981,D200133,2025-05-01,PAYROLL_MPS,Managed Payroll,5450,5450,
INV300575,C102981,D200133,2025-06-01,PAYROLL_MPS,Managed Payroll,5450,5450,
INV300576,C102981,D200133,2025-07-01,PAYROLL_MPS,Managed Payroll,5450,5450,
INV300577,C102981,D200133,2025-08-01,PAYROLL_MPS,Managed Payroll,5450,5450,
INV300578,C102981,D200133,2025-09-01,PAYROLL_MPS,Managed Payroll,5450,5450,
INV300579,C102981,D200133,2025-10-01,PAYROLL_MPS,Managed Payroll,5450,5450,
INV300580,C102786,D200134,2024-08-01,PAYROLL_DIY,Payroll DIY,1985,1985,
INV300581,C102786,D200134,2024-09-01,PAYROLL_DIY,Payroll DIY,1985,1985,
INV300582,C102786,D200134,2024-10-01,PAYROLL_DIY,Payroll DIY,1985,1985,
INV300583,C102965,D200135,2024-04-01,PAYROLL_DIY,Payroll DIY,952,952,
INV300584,C102965,D200135,2024-05-01,PAYROLL_DIY,Payroll DIY,952,952,
