deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date
D200175,C103475,25/12/2024,28/01/2025,Closed Lost,PM,People Management,Partners,unassigned,1549,0,Rimu Holdings,Legal,1,1,
D200176,C102171,29/03/2025,13/05/2025,Closed Lost,PM,People Management,Direct,dinkster,1767,0,Duncan Air Harbour Trust,Education,58,0,
D200177,C100192,8/01/2025,13/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,1905,0,Beta Limited,Construction,1,0,1/04/2025
D200178,C101859,21/09/2024,25/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,9591,0,Atlas Trust,Legal,38,0,1/10/2024
D200179,C101627,30/06/2025,21/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,5317,0,Nimbus Group,Accounting,37,0,1/08/2025
D200180,C100351,10/10/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,2035,0,Pivot Summit Holdings,Education,1,0,1/09/2025
D200181,C103164,11/08/2024,13/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1118,0,Tui Harbour Services,Software,66,0,1/10/2024
D200182,C104366,7/04/2025,2/06/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dinkster,3209,0,Duncan Air Trust,Legal,25,0,
D200183,C103228,18/03/2025,19/04/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,2876,0,Harbour Pivot Trust,Construction,36,0,
D200184,C102749,30/05/2024,,Open,PM,People Management,Direct,awong,755,0,Kauri Co.,Manufacturing,1,0,1/12/2024
D200185,C104885,1/12/2024,9/01/2025,Closed Won,PM,People Management,Partners,mkoenen,736,0,Nimbus Trust,Manufacturing,31,0,1/02/2025
D200186,C100177,13/03/2025,15/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,3548,0,Summit Limited,Education,36,0,1/05/2025
D200187,C102817,6/07/2024,30/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,364,0,Nimbus Trust,Construction,69,0,1/08/2024
D200188,C100697,2/05/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,unassigned,4399,0,Eurotec Limited,Retail,1,0,1/09/2025
D200189,C102981,17/06/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,shao,2225,0,Atlas Duncan Air Partners,Accounting,15,0,1/09/2025
D200190,C104137,12/01/2024,21/01/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2096,0,Kea Group,Healthcare,74,0,1/02/2024
D200191,C104406,4/11/2024,9/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,2695,0,Summit Wenita Co.,Retail,1,0,1/01/2025
D200192,C102691,18/10/2024,19/10/2024,Closed Lost,PM,People Management,Partners,dt,1279,0,Nimbus Co.,Software,2,0,
D200193,C104145,7/09/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,820,0,Duncan Air Partners,Software,7,0,1/07/2024
D200194,C104117,30/09/2024,,Open,PM,People Management,Direct,dt,804,0,Eurotec Group,Manufacturing,41,0,1/05/2024
D200195,C101525,4/02/2024,23/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,1403,0,Atlas Ohomairangi Limited,Retail,1,0,1/04/2024
D200196,C102962,11/06/2024,3/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,1314,0,Summit Duncan Air Trust,Education,76,0,1/09/2024
D200197,C102014,1/01/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,952,0,Harbour Atlas Trust,Construction,53,0,1/12/2024
D200198,C104859,30/04/2024,,Open,PM,People Management,Direct,shao,1355,0,Atlas Trust,Education,24,0,1/06/2024
D200199,C102926,8/08/2024,19/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2184,0,Kea Holdings,Retail,7,0,1/10/2024
D200200,C103149,13/06/2025,21/06/2025,Closed Won,PM,People Management,Direct,unassigned,2488,0,Nimbus Holdings,Construction,14,0,1/06/2025
D200201,C101781,12/06/2025,14/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,623,0,Tui Kea Trust,Manufacturing,1,0,1/09/2025
D200202,C102682,30/08/2024,13/09/2024,Closed Won,PM,People Management,Direct,dt,756,0,Nimbus Harbour Services,Accounting,1,0,1/10/2024
D200203,C101077,29/12/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,420,0,Wenita Eurotec Trust,Retail,64,0,1/05/2024
D200204,C104324,22/06/2025,3/07/2025,Closed Lost,PM,People Management,Partners,dt,417,0,Duncan Air Holdings,Legal,1,0,
D200205,C102689,6/11/2024,10/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,756,0,Alpha Services,Manufacturing,37,0,1/02/2025
D200206,C102307,27/04/2024,,Open,PM,People Management,Direct,dt,975,0,Atlas Tui Holdings,Education,1,0,1/08/2024
D200207,C100219,30/03/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1413,0,Harbour Services,Accounting,1,0,1/01/2025
D200208,C103016,6/12/2024,16/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1329,0,Eurotec Partners,Education,1,0,1/12/2024
D200209,C102224,16/01/2025,9/02/2025,Closed Lost,PM,People Management,Partners,unassigned,1772,0,Harbour Co.,Accounting,16,0,
D200210,C104807,11/09/2024,11/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1382,0,Pivot Group,Healthcare,15,1,1/12/2024
D200211,C103408,17/04/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2548,0,Tui Co.,Retail,50,0,1/09/2024
D200212,C104002,30/04/2024,16/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,2709,0,Kauri Holdings,Healthcare,7,0,1/07/2024
D200213,C101268,5/06/2024,31/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,931,0,Harbour Limited,Manufacturing,1,0,1/09/2024
D200214,C101654,9/10/2024,30/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,305,0,Beta Beta Services,Healthcare,1,0,1/02/2025
D200215,C102978,21/03/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,1254,0,Eurotec Partners,Accounting,84,0,1/06/2025
D200216,C103962,28/02/2025,7/03/2025,Closed Won,PM,People Management,Direct,dinkster,1794,0,Eurotec Beta Holdings,Education,34,0,1/03/2025
D200217,C103880,31/03/2024,13/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,1057,0,Ohomairangi Tui Limited,Education,30,0,1/06/2024
D200218,C103143,17/02/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,unassigned,0,0,Kauri Ltd,Education,49,1,1/04/2024
D200219,C102869,26/01/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,738,0,Ohomairangi Partners,Software,72,0,1/03/2025
D200220,C103026,28/07/2024,18/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,545,0,Rimu Group,Healthcare,17,0,1/09/2024
D200221,C104094,13/02/2024,14/02/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,1057,0,Nimbus Co.,Accounting,58,0,1/03/2024
D200222,C104327,31/10/2024,28/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,3168,0,Wenita Trust,Accounting,33,0,1/01/2025
D200223,C102449,8/06/2025,2/07/2025,Closed Lost,PM,People Management,Direct,unassigned,364,0,Ohomairangi Trust,Healthcare,50,1,
D200224,C103383,10/11/2024,14/11/2024,Closed Won,PM,People Management,Partners,unassigned,1295,0,Tui Co.,Manufacturing,1,0,1/12/2024
D200225,C104865,1/12/2024,27/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,125,0,Duncan Air Ltd,Software,33,0,1/04/2025
D200226,C102506,20/09/2024,8/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,4961,0,Atlas Partners,Manufacturing,24,0,1/01/2025
D200227,C101250,22/01/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,945,0,Rimu Ltd,Manufacturing,1,0,1/03/2024
D200228,C104254,6/03/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,shao,1868,0,Nimbus Limited,Legal,31,0,1/06/2025
D200229,C101117,29/09/2024,1/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,7808,0,Beta Partners,Retail,17,0,1/12/2024
D200230,C103168,6/03/2024,28/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,581,0,Kauri Holdings,Manufacturing,32,1,1/05/2024
D200231,C104785,29/01/2025,12/03/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1218,0,Tui Co.,Healthcare,121,0,
D200232,C103771,29/05/2025,24/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2410,0,Harbour Harbour Trust,Software,49,1,1/09/2025
D200233,C102092,27/09/2024,20/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,5752,0,Rimu Holdings,Legal,94,0,1/12/2024
D200234,C102058,16/09/2024,24/09/2024,Closed Won,PM,People Management,Direct,awong,579,0,Wenita Partners,Accounting,39,0,1/10/2024
D200235,C102668,25/03/2024,6/04/2024,Closed Lost,PM,People Management,Direct,dinkster,1431,0,Rimu Atlas Trust,Construction,1,0,
D200236,C104483,23/11/2024,5/12/2024,Closed Won,PM,People Management,Direct,shao,0,0,Beta Co.,Software,37,0,1/01/2025
D200237,C101525,16/05/2025,13/08/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,shao,0,0,Atlas Ohomairangi Limited,Retail,1,0,
D200238,C104140,20/03/2024,22/05/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dinkster,978,0,Nimbus Wenita Ltd,Software,70,0,
D200239,C102420,20/02/2025,8/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1650,0,Duncan Air Pivot Group,Accounting,41,0,1/06/2025
D200240,C100926,23/10/2024,27/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster_tmp,811,0,Ohomairangi Trust,Software,1,0,1/02/2025
D200241,C103507,19/03/2024,8/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,4542,0,Nimbus Ltd,Education,1,0,1/04/2024
D200242,C100903,16/10/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,5399,0,Tui Partners,Healthcare,30,0,1/04/2024
D200243,C103481,25/02/2025,3/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,5418,0,Harbour Trust,Retail,58,0,1/04/2025
D200244,C101192,13/09/2024,26/10/2024,Closed Won,PM,People Management,Direct,mkoenen,1621,0,Nimbus Holdings,Manufacturing,20,0,1/11/2024
D200245,C103724,17/11/2024,18/11/2024,Closed Won,PM,People Management,Partners,dt,0,0,Pivot Services,Accounting,31,0,1/12/2024
D200246,C100581,1/07/2024,6/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2687,0,Nimbus Partners,Retail,2,0,1/10/2024
D200247,C101881,24/08/2024,11/10/2024,Closed Won,PM,People Management,Partners,unassigned,0,0,Duncan Air Eurotec Group,Healthcare,27,0,1/10/2024
D200248,C100459,28/03/2025,22/04/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,unassigned,3917,0,Eurotec Co.,Manufacturing,22,0,
D200249,C102738,4/12/2024,16/02/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2695,0,Summit Services,Legal,19,0,
D200250,C102645,8/11/2024,13/11/2024,Closed Won,PM,People Management,Direct,awong,756,0,Rimu Eurotec Trust,Retail,1,0,1/12/2024
D200251,C101950,7/01/2024,24/02/2024,Closed Won,PM,People Management,Direct,mkoenen,1560,0,Kauri Limited,Retail,1,0,1/03/2024
D200252,C103322,26/09/2024,23/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2497,0,Duncan Air Services,Construction,30,0,1/12/2024
D200253,C101389,17/08/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,734,0,Harbour Holdings,Education,3,0,1/10/2024
D200254,C103719,22/01/2025,11/03/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dt,1914,0,Tui Co.,Construction,1,0,
D200255,C100566,28/02/2024,15/04/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dt,3171,0,Pivot Atlas Services,Legal,1,0,1/04/2024
D200256,C104823,4/08/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,729,0,Wenita Tui Co.,Education,6,0,1/07/2024
D200257,C102424,29/12/2024,,Open,PM,People Management,Direct,dinkster,748,0,Atlas Limited,Healthcare,51,0,1/09/2024
D200258,C103020,7/01/2024,27/02/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,1476,0,Alpha Ltd,Healthcare,1,0,
D200259,C104759,12/06/2024,29/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1062,0,Eurotec Co.,Manufacturing,33,0,1/08/2024
D200260,C104967,13/08/2024,14/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,nobody,1637,0,Eurotec Summit Trust,Accounting,2,0,1/08/2024
D200261,C103327,21/06/2024,5/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,695,0,Kauri Partners,Legal,1,0,1/08/2024
D200262,C103159,2/06/2025,15/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1062,0,Eurotec Eurotec Partners,Accounting,79,0,1/07/2025
D200263,C102604,5/01/2025,19/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,1264,0,Pivot Ohomairangi Co.,Accounting,44,0,1/03/2025
D200264,C103287,2/09/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,855,0,Beta Pivot Holdings,Retail,55,0,1/11/2024
D200265,C103825,29/09/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,907,0,Beta Trust,Construction,56,0,1/09/2025
D200266,C104068,25/09/2024,1/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,379,0,Kauri Ltd,Construction,44,0,1/11/2024
D200267,C101770,3/07/2025,22/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,432,0,Kauri Ltd,Education,11,0,1/09/2025
D200268,C103112,17/09/2024,30/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2596,0,Summit Services,Retail,97,0,1/12/2024
D200269,C100307,5/08/2024,6/09/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,awong,1021,0,Summit Partners,Manufacturing,1,0,
D200270,C103911,17/01/2025,1/03/2025,Closed Won,PM,People Management,Direct,mkoenen,806,0,Beta Eurotec Ltd,Software,56,0,1/03/2025
D200271,C101014,26/04/2024,17/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,613,0,Pivot Trust,Software,1,0,1/06/2024
D200272,C101125,14/08/2024,5/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster_tmp,820,0,Harbour Partners,Retail,1,0,1/12/2024
D200273,C100454,19/11/2024,20/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1380,0,Tui Holdings,Education,24,1,1/02/2025
D200274,C102472,22/11/2024,24/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2108,0,Tui Tui Ltd,Education,5,0,1/01/2025
D200275,C104223,5/02/2024,1/03/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,627,0,Atlas Co.,Healthcare,1,0,
D200276,C101614,23/07/2024,14/09/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,awong,617,0,Atlas Alpha Co.,Construction,1,0,
D200277,C104744,6/10/2024,20/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2611,0,Kauri Eurotec Trust,Healthcare,24,0,1/10/2024
D200278,C101580,23/12/2024,8/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6579,0,Nimbus Limited,Healthcare,1,0,1/03/2025
D200279,C100930,7/08/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5338,0,Nimbus Trust,Manufacturing,56,0,1/11/2024
D200280,C100635,13/04/2024,16/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,666,0,Pivot Holdings,Education,1,0,1/07/2024
D200281,C101321,28/01/2025,12/03/2025,Closed Won,PM,People Management,Partners,mkoenen_tmp,250,0,Harbour Ltd,Software,1,0,1/04/2025
D200282,C102053,2/02/2025,3/05/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,unassigned,42,0,Wenita Partners,Retail,9,0,
D200283,C102417,22/08/2024,11/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1909,0,Atlas Duncan Air Limited,Manufacturing,80,0,1/11/2024
D200284,C102046,22/06/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2253,0,Tui Kauri Limited,Accounting,1,1,1/03/2024
D200285,C100699,30/06/2024,22/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,5057,0,Wenita Eurotec Ltd,Construction,3,0,1/08/2024
D200286,C102764,22/03/2025,2/04/2025,Closed Won,PM,People Management,Partners,awong,680,0,Tui Atlas Holdings,Accounting,9,1,1/04/2025
D200287,C104892,9/03/2024,4/05/2024,Closed Won,PM,People Management,Direct,mkoenen,1425,0,Nimbus Co.,Legal,1,0,1/06/2024
D200288,C100487,3/12/2024,11/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3591,0,Tui Limited,Construction,7,0,1/01/2025
D200289,C102214,30/05/2025,14/06/2025,Closed Won,PM,People Management,Direct,awong,981,0,Kea Services,Healthcare,19,0,1/07/2025
D200290,C104760,13/07/2024,19/08/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,6051,0,Eurotec Kauri Services,Legal,7,0,
D200291,C100351,4/06/2024,8/08/2024,Closed Won,PM,People Management,Partners,mkoenen,221,0,Pivot Summit Holdings,Education,1,0,1/08/2024
D200292,C102435,16/03/2024,4/04/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,227,0,Tui Trust,Construction,25,0,
D200293,C103410,15/11/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,2156,0,Kauri Ltd,Construction,40,0,1/03/2024
D200294,C100779,10/04/2024,16/06/2024,Closed Won,PM,People Management,Direct,shao,1937,0,Kea Services,Education,26,1,1/07/2024
D200295,C102053,13/01/2024,1/02/2024,Closed Lost,PM,People Management,Partners,shao,488,0,Wenita Partners,Retail,9,0,
D200296,C101295,11/01/2024,,Open,PM,People Management,Direct,dinkster,1041,0,Eurotec Ltd,Software,4,0,1/09/2024
D200297,C102547,17/05/2024,12/06/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,841,0,Nimbus Ltd,Manufacturing,18,0,
D200298,C104089,13/05/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1440,0,Wenita Services,Accounting,68,0,1/10/2024
D200299,C100293,14/01/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,3126,0,Pivot Partners,Healthcare,34,0,1/09/2024
D200300,C101497,18/03/2025,27/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,211,0,Beta Ohomairangi Trust,Education,1,0,1/05/2025
D200301,C102613,8/07/2024,1/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2378,0,Kea Partners,Retail,2,1,1/11/2024
D200302,C103763,12/03/2025,13/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2617,0,Rimu Tui Services,Construction,78,0,1/06/2025
D200303,C103008,28/08/2024,8/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,548,0,Kea Kea Group,Construction,21,0,1/10/2024
D200304,C102835,8/01/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,327,0,Rimu Partners,Retail,28,0,1/04/2024
D200305,C104733,13/02/2025,30/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,580,0,Tui Co.,Retail,22,0,1/05/2025
D200306,C100094,29/11/2024,,Open,PM,People Management,Direct,dt,1095,0,Kauri Limited,Healthcare,38,1,1/05/2024
D200307,C103037,6/12/2024,1/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,6146,0,Duncan Air Partners,Retail,27,0,1/01/2025
D200308,C102903,22/04/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,dt,2308,0,Beta Ltd,Legal,31,0,1/06/2025
D200309,C101879,15/02/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2206,0,Nimbus Beta Group,Retail,17,0,1/01/2025
D200310,C101166,24/05/2024,11/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,910,0,Beta Co.,Legal,1,0,1/06/2024
D200311,C101413,9/08/2024,18/10/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,1737,0,Ohomairangi Limited,Retail,55,0,
D200312,C104671,23/08/2024,2/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,1154,0,Kauri Co.,Healthcare,22,0,1/10/2024
D200313,C104079,10/08/2024,19/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,2904,0,Rimu Wenita Partners,Accounting,1,0,1/10/2024
D200314,C103538,8/12/2024,,Open,PM,People Management,Direct,awong,2089,0,Eurotec Kea Partners,Legal,31,0,1/03/2025
D200315,C104482,16/01/2025,13/04/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,2713,0,Nimbus Harbour Partners,Legal,50,0,
D200316,C104456,30/03/2024,17/04/2024,Closed Won,PM,People Management,Partners,awong,358,0,Tui Limited,Legal,1,0,1/05/2024
D200317,C104652,4/05/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1534,0,Eurotec Services,Software,31,0,1/03/2025
D200318,C104059,18/09/2024,15/10/2024,Closed Won,PM,People Management,Partners,shao,1366,1,Kea Holdings,Healthcare,31,0,1/11/2024
D200319,C100098,26/10/2024,11/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4457,0,Beta Partners,Accounting,57,0,1/12/2024
D200320,C101202,10/05/2024,26/07/2024,Closed Lost,PM,People Management,Partners,unassigned,134,0,Ohomairangi Limited,Healthcare,8,0,
D200321,C104914,23/05/2025,21/07/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,848,0,Kea Partners,Legal,35,0,
D200322,C103935,20/04/2025,7/05/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,1325,0,Kauri Partners,Education,20,0,
D200323,C103903,18/08/2024,4/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2145,0,Summit Eurotec Holdings,Education,84,1,1/11/2024
D200324,C103737,16/08/2024,24/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1764,0,Ohomairangi Trust,Legal,47,0,1/11/2024
D200325,C103968,22/11/2024,10/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,3605,0,Duncan Air Group,Accounting,47,0,1/03/2025
D200326,C102284,9/11/2024,10/12/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,awong,6318,0,Harbour Ltd,Manufacturing,1,0,
D200327,C103736,9/01/2024,16/01/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,879,0,Pivot Alpha Limited,Retail,8,0,1/02/2024
D200328,C102941,22/12/2024,20/01/2025,Closed Lost,PM,People Management,Partners,dinkster,0,0,Tui Partners,Software,40,0,
D200329,C103384,11/04/2025,15/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5729,0,Duncan Air Co.,Healthcare,31,1,1/07/2025
D200330,C100074,10/10/2024,29/12/2024,Closed Won,PM,People Management,Partners,awong,1120,0,Alpha Rimu Services,Construction,1,0,1/01/2025
D200331,C100127,13/10/2024,16/10/2024,Closed Won,PM,People Management,Partners,mkoenen,1472,0,Summit Trust,Healthcare,1,0,1/11/2024
D200332,C101032,26/10/2024,29/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1920,0,Summit Duncan Air Ltd,Healthcare,18,1,1/02/2025
D200333,C101891,5/09/2024,4/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1905,0,Duncan Air Partners,Manufacturing,40,0,1/11/2024
D200334,C103081,9/03/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,817,0,Nimbus Kea Partners,Healthcare,22,0,1/02/2025
D200335,C101864,9/06/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,229,0,Eurotec Services,Software,8,0,1/07/2025
D200336,C102139,17/02/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,7696,0,Nimbus Ltd,Legal,1,0,1/05/2025
D200337,C104191,12/03/2025,,Open,PM,People Management,Direct,shao,2152,0,Pivot Harbour Ltd,Software,8,0,1/01/2025
D200338,C103044,9/04/2024,25/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,3766,0,Tui Kauri Trust,Education,34,0,1/06/2024
D200339,C101620,7/06/2024,26/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,813,0,Duncan Air Harbour Ltd,Accounting,77,0,1/08/2024
D200340,C102582,3/04/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,4802,0,Alpha Duncan Air Limited,Retail,24,0,1/03/2025
D200341,C100221,20/05/2024,22/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,894,0,Eurotec Partners,Construction,3,0,1/06/2024
D200342,C101053,29/06/2024,24/09/2024,Closed Won,PM,People Management,Partners,shao,1984,0,Kea Trust,Manufacturing,1,0,1/10/2024
D200343,C101639,28/09/2024,8/11/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,awong,543,0,Duncan Air Holdings,Accounting,19,0,
