case,alt,choice,dist,cost,ivt,ovt,freq,income,urban,noalt
384,bus,0,587,42.6,515,99,7,70,1,4
384,car,0,587,111.53,406,0,0,70,1,4
385,train,0,587,92.75,434,90,2,70,1,4
385,air,1,587,175.6,96,100,5,70,1,4
385,bus,0,587,42.6,515,99,7,70,1,4
385,car,0,587,111.53,406,0,0,70,1,4
386,train,1,621,90.75,434,79,2,45,1,4
386,air,0,621,172.2,96,95,5,45,1,4
386,bus,0,621,43.8,515,98,7,45,1,4
386,car,0,621,117.99,413,0,0,45,1,4
387,train,1,621,90.75,434,79,2,45,1,4
387,air,0,621,172.2,96,95,5,45,1,4
387,bus,0,621,43.8,515,98,7,45,1,4
387,car,0,621,117.99,413,0,0,45,1,4
388,train,0,621,90.75,434,79,2,70,1,4
388,air,0,621,172.2,96,95,5,70,1,4
388,bus,0,621,43.8,515,98,7,70,1,4
388,car,1,621,117.99,413,0,0,70,1,4
389,train,0,631,92.45,434,80,2,55,1,4
389,air,1,631,173.6,96,95,5,55,1,4
389,bus,0,631,43.6,515,101,7,55,1,4
389,car,0,631,119.89,426,0,0,55,1,4
411,train,0,147,38.5,92,85,5,70,0,4
411,air,0,147,130.9,40,120,25,70,0,4
411,bus,0,147,26.7,265,60,5,70,0,4
411,car,1,147,27.93,115,0,0,70,0,4
419,train,0,179,40.5,92,90,5,55,0,4
419,air,0,179,136.2,40,135,25,55,0,4
419,bus,0,179,25.7,265,55,5,55,0,4
419,car,1,179,34.01,133,0,0,55,0,4
420,train,0,179,40.5,92,90,5,70,0,4
420,air,0,179,136.2,40,135,25,70,0,4
420,bus,0,179,25.7,265,55,5,70,0,4
420,car,1,179,34.01,133,0,0,70,0,4
421,train,0,179,40.5,92,90,5,45,0,4
421,air,0,179,136.2,40,135,25,45,0,4
421,bus,0,179,25.7,265,55,5,45,0,4
421,car,1,179,34.01,133,0,0,45,0,4
422,train,0,179,40.5,92,90,5,45,0,4
422,air,0,179,136.2,40,135,25,45,0,4
422,bus,0,179,25.7,265,55,5,45,0,4
422,car,1,179,34.01,133,0,0,45,0,4
483,train,0,196,44.05,92,95,5,35,0,4
483,air,0,196,135.9,40,137,25,35,0,4
483,bus,0,196,26.7,265,60,5,35,0,4
483,car,1,196,37.24,148,0,0,35,0,4
484,train,0,196,44.05,92,95,5,70,0,4
484,air,0,196,135.9,40,137,25,70,0,4
484,bus,0,196,26.7,265,60,5,70,0,4
484,car,1,196,37.24,148,0,0,70,0,4
485,train,0,196,44.05,92,95,5,55,0,4
485,air,0,196,135.9,40,137,25,55,0,4
485,bus,0,196,26.7,265,60,5,55,0,4
485,car,1,196,37.24,148,0,0,55,0,4
495,train,0,551,85.95,367,104,3,45,1,4
495,air,1,551,166.5,58,142,36,45,1,4
495,bus,0,551,43,433,67,6,45,1,4
495,car,0,551,104.69,362,0,0,45,1,4
496,train,0,561,87.65,367,105,3,70,1,4
496,air,1,561,167.9,58,142,36,70,1,4
496,bus,0,561,42.8,433,70,6,70,1,4
496,car,0,561,106.59,375,0,0,70,1,4
498,train,0,198,42.5,92,100,5,70,0,4
498,air,0,198,150.9,40,140,25,70,0,4
498,bus,0,198,27.31,295,55,6,70,0,4
498,car,1,198,37.62,144,0,0,70,0,4
499,train,0,198,42.5,92,100,5,26,0,4
499,air,0,198,150.9,40,140,25,26,0,4
499,bus,0,198,27.31,295,55,6,26,0,4
499,car,1,198,37.62,144,0,0,26,0,4
500,train,0,198,42.5,92,100,5,35,0,4
500,air,0,198,150.9,40,140,25,35,0,4
500,bus,0,198,27.31,295,55,6,35,0,4
500,car,1,198,37.62,144,0,0,35,0,4
501,train,0,198,42.5,92,100,5,35,0,4
501,air,0,198,150.9,40,140,25,35,0,4
501,bus,0,198,27.31,295,55,6,35,0,4
501,car,1,198,37.62,144,0,0,35,0,4
531,train,1,553,84.4,367,109,3,35,1,4
531,air,0,553,181.5,58,145,36,35,1,4
531,bus,0,553,42.05,433,62,6,35,1,4
531,car,0,553,105.07,359,0,0,35,1,4
532,train,0,553,84.4,367,109,3,70,1,4
532,air,1,553,181.5,58,145,36,70,1,4
532,bus,0,553,42.05,433,62,6,70,1,4
532,car,0,553,105.07,359,0,0,70,1,4
533,train,0,553,84.4,367,109,3,35,1,4
533,air,1,553,181.5,58,145,36,35,1,4
533,bus,0,553,42.05,433,62,6,35,1,4
533,car,0,553,105.07,359,0,0,35,1,4
534,train,1,558,87.4,367,115,3,45,0,4
534,air,0,558,187.9,58,150,36,45,0,4
534,bus,0,558,40.85,433,60,6,45,0,4
534,car,0,558,106.02,365,0,0,45,0,4
536,train,0,677,90.5,394,115,3,45,0,4
536,air,1,677,211.25,69,163,45,45,0,4
536,bus,0,677,26.71,536,60,4,45,0,4
536,car,0,677,128.63,416,0,0,45,0,4
571,train,0,215,50.55,144,101,4,35,0,4
571,air,0,215,126,40,86,25,35,0,4
571,bus,0,215,18.25,152,70,12,35,0,4
571,car,1,215,40.85,167,0,0,35,0,4
572,train,0,225,55.55,144,107,4,55,0,4
572,air,0,225,129,40,86,25,55,0,4
572,bus,0,225,17.4,152,65,12,55,0,4
572,car,1,225,42.75,156,0,0,55,0,4
573,train,0,203,45.55,144,102,4,70,1,4
573,air,0,203,134.4,40,78,25,70,1,4
573,bus,0,203,18.55,152,90,12,70,1,4
573,car,1,203,38.57,151,0,0,70,1,4
574,train,1,192,43.7,144,77,4,45,1,4
574,air,0,192,139,40,98,25,45,1,4
574,bus,0,192,18.07,152,75,12,45,1,4
574,car,0,192,36.48,137,0,0,45,1,4
575,train,1,192,43.7,144,77,4,45,1,4
575,air,0,192,139,40,98,25,45,1,4
575,bus,0,192,18.07,152,75,12,45,1,4
575,car,0,192,36.48,137,0,0,45,1,4
576,train,0,192,43.7,144,77,4,15,1,4
576,air,0,192,139,40,98,25,15,1,4
576,bus,0,192,18.07,152,75,12,15,1,4
576,car,1,192,36.48,137,0,0,15,1,4
615,train,1,134,36.5,92,80,5,70,0,4
615,air,0,134,126.9,40,115,25,70,0,4
615,bus,0,134,11.38,109,65,7,70,0,4
615,car,0,134,25.46,107,0,0,70,0,4
616,train,0,134,36.5,92,80,5,35,0,4
616,air,0,134,126.9,40,115,25,35,0,4
616,bus,0,134,11.38,109,65,7,35,0,4
616,car,1,134,25.46,107,0,0,35,0,4
617,train,0,134,36.5,92,80,5,45,0,4
617,air,0,134,126.9,40,115,25,45,0,4
617,bus,0,134,11.38,109,65,7,45,0,4
617,car,1,134,25.46,107,0,0,45,0,4
618,train,0,125,34.5,92,70,5,35,0,4
618,air,0,125,122.9,40,119,25,35,0,4
618,bus,1,125,11.73,109,60,7,35,0,4
618,car,0,125,23.75,101,0,0,35,0,4
619,train,0,125,34.5,92,70,5,26,0,4
619,air,0,125,122.9,40,119,25,26,0,4
619,bus,0,125,11.73,109,60,7,26,0,4
619,car,1,125,23.75,101,0,0,26,0,4
620,train,0,125,34.5,92,70,5,35,0,4
620,air,0,125,122.9,40,119,25,35,0,4
620,bus,0,125,11.73,109,60,7,35,0,4
620,car,1,125,23.75,101,0,0,35,0,4
621,train,0,125,34.5,92,70,5,70,0,4
621,air,0,125,122.9,40,119,25,70,0,4
621,bus,0,125,11.73,109,60,7,70,0,4
621,car,1,125,23.75,101,0,0,70,0,4
622,train,0,125,34.5,92,70,5,70,0,4
622,air,0,125,122.9,40,119,25,70,0,4
622,bus,0,125,11.73,109,60,7,70,0,4
622,car,1,125,23.75,101,0,0,70,0,4
623,train,0,125,34.5,92,70,5,25,0,4
623,air,0,125,122.9,40,119,25,25,0,4
623,bus,0,125,11.73,109,60,7,25,0,4
623,car,1,125,23.75,101,0,0,25,0,4
624,train,0,125,34.5,92,70,5,70,0,4
624,air,0,125,122.9,40,119,25,70,0,4
624,bus,0,125,11.73,109,60,7,70,0,4
624,car,1,125,23.75,101,0,0,70,0,4
625,train,0,125,34.5,92,70,5,55,0,4
625,air,0,125,122.9,40,119,25,55,0,4
625,bus,0,125,11.73,109,60,7,55,0,4
625,car,1,125,23.75,101,0,0,55,0,4
626,train,0,130,36.5,92,80,5,70,0,4
626,air,0,130,126.9,40,115,25,70,0,4
626,bus,0,130,11.38,109,70,7,70,0,4
626,car,1,130,24.7,106,0,0,70,0,4
627,train,0,134,33.5,92,70,5,70,0,4
627,air,0,134,126.9,40,105,25,70,0,4
627,bus,0,134,11.38,109,65,7,70,0,4
627,car,1,134,25.46,109,0,0,70,0,4
628,train,1,134,29.5,92,65,5,70,0,4
628,air,0,134,126.25,40,100,25,70,0,4
628,bus,0,134,10.73,109,55,7,70,0,4
628,car,0,134,25.46,107,0,0,70,0,4
629,train,0,134,29.5,92,65,5,29,0,4
629,air,0,134,126.25,40,100,25,29,0,4
629,bus,0,134,10.73,109,55,7,29,0,4
629,car,1,134,25.46,107,0,0,29,0,4
630,train,0,134,29.5,92,65,5,45,0,4
630,air,0,134,126.25,40,100,25,45,0,4
630,bus,0,134,10.73,109,55,7,45,0,4
630,car,1,134,25.46,107,0,0,45,0,4
631,train,0,134,29.5,92,65,5,70,0,4
631,air,0,134,126.25,40,100,25,70,0,4
631,bus,0,134,10.73,109,55,7,70,0,4
631,car,1,134,25.46,107,0,0,70,0,4
632,train,1,151,31.1,98,59,8,70,0,4
632,air,0,151,122.9,40,90,25,70,0,4
632,bus,0,151,10.38,109,58,7,70,0,4
632,car,0,151,28.69,121,0,0,70,0,4
633,train,1,151,31.1,98,59,8,70,0,4
633,air,0,151,122.9,40,90,25,70,0,4
633,bus,0,151,10.38,109,58,7,70,0,4
633,car,0,151,28.69,121,0,0,70,0,4
634,train,1,151,31.1,98,59,8,70,0,4
634,air,0,151,122.9,40,90,25,70,0,4
634,bus,0,151,10.38,109,58,7,70,0,4
634,car,0,151,28.69,121,0,0,70,0,4
635,train,0,151,31.1,98,59,8,55,0,4
635,air,0,151,122.9,40,90,25,55,0,4
635,bus,0,151,10.38,109,58,7,55,0,4
635,car,1,151,28.69,121,0,0,55,0,4
636,train,0,151,31.1,98,59,8,70,0,4
636,air,0,151,122.9,40,90,25,70,0,4
636,bus,0,151,10.38,109,58,7,70,0,4
636,car,1,151,28.69,121,0,0,70,0,4
637,train,0,151,31.1,98,59,8,35,0,4
637,air,0,151,122.9,40,90,25,35,0,4
637,bus,0,151,10.38,109,58,7,35,0,4
637,car,1,151,28.69,121,0,0,35,0,4
638,train,0,151,31.1,98,59,8,55,0,4
638,air,0,151,122.9,40,90,25,55,0,4
638,bus,0,151,10.38,109,58,7,55,0,4
638,car,1,151,28.69,121,0,0,55,0,4
640,train,0,211,32.1,98,70,8,45,0,4
640,air,1,211,119.5,40,81,25,45,0,4
640,bus,0,211,17.75,152,65,12,45,0,4
640,car,0,211,40.09,170,0,0,45,0,4
641,train,0,211,32.1,98,70,8,35,0,4
641,air,0,211,119.5,40,81,25,35,0,4
641,bus,0,211,17.75,152,65,12,35,0,4
641,car,1,211,40.09,170,0,0,35,0,4
642,train,0,211,32.1,98,70,8,45,0,4
642,air,0,211,119.5,40,81,25,45,0,4
642,bus,0,211,17.75,152,65,12,45,0,4
642,car,1,211,40.09,170,0,0,45,0,4
643,train,0,211,32.1,98,70,8,45,0,4
643,air,0,211,119.5,40,81,25,45,0,4
643,bus,0,211,17.75,152,65,12,45,0,4
643,car,1,211,40.09,170,0,0,45,0,4
644,train,0,211,32.1,98,70,8,70,0,4
644,air,0,211,119.5,40,81,25,70,0,4
644,bus,0,211,17.75,152,65,12,70,0,4
644,car,1,211,40.09,170,0,0,70,0,4
645,train,0,211,32.1,98,70,8,25,0,4
645,air,0,211,119.5,40,81,25,25,0,4
645,bus,0,211,17.75,152,65,12,25,0,4
645,car,1,211,40.09,170,0,0,25,0,4
646,train,0,211,32.1,98,70,8,55,0,4
646,air,0,211,119.5,40,81,25,55,0,4
646,bus,0,211,17.75,152,65,12,55,0,4
646,car,1,211,40.09,170,0,0,55,0,4
647,train,0,211,32.1,98,70,8,70,0,4
647,air,0,211,119.5,40,81,25,70,0,4
647,bus,0,211,17.75,152,65,12,70,0,4
647,car,1,211,40.09,170,0,0,70,0,4
648,train,0,211,32.1,98,70,8,55,0,4
648,air,0,211,119.5,40,81,25,55,0,4
648,bus,0,211,17.75,152,65,12,55,0,4
648,car,1,211,40.09,170,0,0,55,0,4
649,train,0,211,32.1,98,70,8,70,0,4
649,air,0,211,119.5,40,81,25,70,0,4
649,bus,0,211,17.75,152,65,12,70,0,4
649,car,1,211,40.09,170,0,0,70,0,4
650,train,0,211,32.1,98,70,8,70,0,4
650,air,0,211,119.5,40,81,25,70,0,4
650,bus,0,211,17.75,152,65,12,70,0,4
650,car,1,211,40.09,170,0,0,70,0,4
651,train,0,211,32.1,98,70,8,15,0,4
651,air,0,211,119.5,40,81,25,15,0,4
651,bus,0,211,17.75,152,65,12,15,0,4
651,car,1,211,40.09,170,0,0,15,0,4
652,train,0,211,32.1,98,70,8,55,0,4
652,air,0,211,119.5,40,81,25,55,0,4
652,bus,0,211,17.75,152,65,12,55,0,4
652,car,1,211,40.09,170,0,0,55,0,4
653,train,0,211,32.1,98,70,8,55,0,4
653,air,0,211,119.5,40,81,25,55,0,4
653,bus,0,211,17.75,152,65,12,55,0,4
653,car,1,211,40.09,170,0,0,55,0,4
654,train,0,211,32.1,98,70,8,35,0,4
654,air,0,211,119.5,40,81,25,35,0,4
654,bus,0,211,17.75,152,65,12,35,0,4
654,car,1,211,40.09,170,0,0,35,0,4
655,train,0,211,32.1,98,70,8,70,0,4
655,air,0,211,119.5,40,81,25,70,0,4
655,bus,0,211,17.75,152,65,12,70,0,4
655,car,1,211,40.09,170,0,0,70,0,4
656,train,0,211,32.1,98,70,8,70,0,4
656,air,0,211,119.5,40,81,25,70,0,4
656,bus,0,211,17.75,152,65,12,70,0,4
656,car,1,211,40.09,170,0,0,70,0,4
657,train,0,211,32.1,98,70,8,70,0,4
657,air,0,211,119.5,40,81,25,70,0,4
657,bus,0,211,17.75,152,65,12,70,0,4
657,car,1,211,40.09,170,0,0,70,0,4
658,train,0,211,32.1,98,70,8,70,0,4
658,air,0,211,119.5,40,81,25,70,0,4
658,bus,0,211,17.75,152,65,12,70,0,4
658,car,1,211,40.09,170,0,0,70,0,4
659,train,0,211,32.1,98,70,8,45,0,4
659,air,0,211,119.5,40,81,25,45,0,4
659,bus,0,211,17.75,152,65,12,45,0,4
659,car,1,211,40.09,170,0,0,45,0,4
660,train,0,211,32.1,98,70,8,70,0,4
660,air,0,211,119.5,40,81,25,70,0,4
660,bus,0,211,17.75,152,65,12,70,0,4
660,car,1,211,40.09,170,0,0,70,0,4
661,train,1,221,37.1,138,55,4,5,0,4
661,air,0,221,122.5,40,81,25,5,0,4
661,bus,0,221,16.9,152,60,12,5,0,4
661,car,0,221,41.99,159,0,0,5,0,4
662,train,0,221,37.1,138,55,4,70,0,4
662,air,0,221,122.5,40,81,25,70,0,4
662,bus,0,221,16.9,152,60,12,70,0,4
662,car,1,221,41.99,159,0,0,70,0,4
663,train,0,221,37.1,138,55,4,45,0,4
663,air,0,221,122.5,40,81,25,45,0,4
663,bus,0,221,16.9,152,60,12,45,0,4
663,car,1,221,41.99,159,0,0,45,0,4
664,train,1,238,39.1,138,70,4,70,0,4
664,air,0,238,122.9,40,90,25,70,0,4
664,bus,0,238,16.9,152,95,12,70,0,4
664,car,0,238,45.22,173,0,0,70,0,4
665,train,1,199,40.5,120,90,12,15,1,4
665,air,0,199,127.9,40,73,25,15,1,4
665,bus,0,199,18.05,152,85,12,15,1,4
665,car,0,199,37.81,153,0,0,15,1,4
666,train,1,199,40.5,120,90,12,70,1,4
666,air,0,199,127.9,40,73,25,70,1,4
666,bus,0,199,18.05,152,85,12,70,1,4
666,car,0,199,37.81,153,0,0,70,1,4
667,train,0,199,40.5,120,90,12,35,1,4
667,air,0,199,127.9,40,73,25,35,1,4
667,bus,0,199,18.05,152,85,12,35,1,4
667,car,1,199,37.81,153,0,0,35,1,4
668,train,0,199,40.5,120,90,12,70,1,4
668,air,0,199,127.9,40,73,25,70,1,4
668,bus,0,199,18.05,152,85,12,70,1,4
668,car,1,199,37.81,153,0,0,70,1,4
669,train,0,199,40.5,120,90,12,70,1,4
669,air,0,199,127.9,40,73,25,70,1,4
669,bus,0,199,18.05,152,85,12,70,1,4
669,car,1,199,37.81,153,0,0,70,1,4
670,train,0,199,40.5,120,90,12,70,1,4
670,air,0,199,127.9,40,73,25,70,1,4
670,bus,0,199,18.05,152,85,12,70,1,4
670,car,1,199,37.81,153,0,0,70,1,4
671,train,0,199,40.5,120,90,12,25,1,4
671,air,0,199,127.9,40,73,25,25,1,4
671,bus,0,199,18.05,152,85,12,25,1,4
671,car,1,199,37.81,153,0,0,25,1,4
672,train,0,199,40.5,120,90,12,70,1,4
672,air,0,199,127.9,40,73,25,70,1,4
672,bus,0,199,18.05,152,85,12,70,1,4
672,car,1,199,37.81,153,0,0,70,1,4
673,train,0,199,40.5,120,90,12,70,1,4
673,air,0,199,127.9,40,73,25,70,1,4
673,bus,0,199,18.05,152,85,12,70,1,4
673,car,1,199,37.81,153,0,0,70,1,4
674,train,1,188,38.65,120,65,12,70,1,4
674,air,0,188,132.5,40,93,25,70,1,4
674,bus,0,188,17.57,152,70,12,70,1,4
674,car,0,188,35.72,139,0,0,70,1,4
675,train,1,188,38.65,120,65,12,45,1,4
675,air,0,188,132.5,40,93,25,45,1,4
675,bus,0,188,17.57,152,70,12,45,1,4
675,car,0,188,35.72,139,0,0,45,1,4
676,train,1,188,38.65,120,65,12,25,1,4
676,air,0,188,132.5,40,93,25,25,1,4
676,bus,0,188,17.57,152,70,12,25,1,4
676,car,0,188,35.72,139,0,0,25,1,4
677,train,1,188,38.65,120,65,12,35,1,4
677,air,0,188,132.5,40,93,25,35,1,4
677,bus,0,188,17.57,152,70,12,35,1,4
677,car,0,188,35.72,139,0,0,35,1,4
678,train,1,188,38.65,120,65,12,25,1,4
678,air,0,188,132.5,40,93,25,25,1,4
678,bus,0,188,17.57,152,70,12,25,1,4
678,car,0,188,35.72,139,0,0,25,1,4
679,train,1,188,38.65,120,65,12,55,1,4
679,air,0,188,132.5,40,93,25,55,1,4
679,bus,0,188,17.57,152,70,12,55,1,4
679,car,0,188,35.72,139,0,0,55,1,4
680,train,1,188,38.65,120,65,12,70,1,4
680,air,0,188,132.5,40,93,25,70,1,4
680,bus,0,188,17.57,152,70,12,70,1,4
680,car,0,188,35.72,139,0,0,70,1,4
681,train,1,188,38.65,120,65,12,70,1,4
681,air,0,188,132.5,40,93,25,70,1,4
681,bus,0,188,17.57,152,70,12,70,1,4
681,car,0,188,35.72,139,0,0,70,1,4
682,train,1,188,38.65,120,65,12,70,1,4
682,air,0,188,132.5,40,93,25,70,1,4
682,bus,0,188,17.57,152,70,12,70,1,4
682,car,0,188,35.72,139,0,0,70,1,4
683,train,1,188,38.65,120,65,12,35,1,4
683,air,0,188,132.5,40,93,25,35,1,4
683,bus,0,188,17.57,152,70,12,35,1,4
683,car,0,188,35.72,139,0,0,35,1,4
684,train,1,188,38.65,120,65,12,55,1,4
684,air,0,188,132.5,40,93,25,55,1,4
684,bus,0,188,17.57,152,70,12,55,1,4
684,car,0,188,35.72,139,0,0,55,1,4
685,train,1,188,38.65,120,65,12,70,1,4
685,air,0,188,132.5,40,93,25,70,1,4
685,bus,0,188,17.57,152,70,12,70,1,4
685,car,0,188,35.72,139,0,0,70,1,4
686,train,1,188,38.65,120,65,12,70,1,4
686,air,0,188,132.5,40,93,25,70,1,4
686,bus,0,188,17.57,152,70,12,70,1,4
686,car,0,188,35.72,139,0,0,70,1,4
687,train,1,188,38.65,120,65,12,25,1,4
687,air,0,188,132.5,40,93,25,25,1,4
687,bus,0,188,17.57,152,70,12,25,1,4
687,car,0,188,35.72,139,0,0,25,1,4
688,train,1,188,38.65,120,65,12,31,1,4
688,air,0,188,132.5,40,93,25,31,1,4
688,bus,0,188,17.57,152,70,12,31,1,4
688,car,0,188,35.72,139,0,0,31,1,4
689,train,1,188,38.65,120,65,12,35,1,4
689,air,0,188,132.5,40,93,25,35,1,4
689,bus,0,188,17.57,152,70,12,35,1,4
689,car,0,188,35.72,139,0,0,35,1,4
690,train,1,188,38.65,120,65,12,45,1,4
690,air,0,188,132.5,40,93,25,45,1,4
690,bus,0,188,17.57,152,70,12,45,1,4
690,car,0,188,35.72,139,0,0,45,1,4
691,train,1,188,38.65,120,65,12,70,1,4
691,air,0,188,132.5,40,93,25,70,1,4
691,bus,0,188,17.57,152,70,12,70,1,4
691,car,0,188,35.72,139,0,0,70,1,4
692,train,1,188,38.65,120,65,12,70,1,4
692,air,0,188,132.5,40,93,25,70,1,4
692,bus,0,188,17.57,152,70,12,70,1,4
692,car,0,188,35.72,139,0,0,70,1,4
693,train,1,188,38.65,120,65,12,29,1,4
693,air,0,188,132.5,40,93,25,29,1,4
693,bus,0,188,17.57,152,70,12,29,1,4
693,car,0,188,35.72,139,0,0,29,1,4
694,train,1,188,38.65,120,65,12,15,1,4
694,air,0,188,132.5,40,93,25,15,1,4
694,bus,0,188,17.57,152,70,12,15,1,4
694,car,0,188,35.72,139,0,0,15,1,4
695,train,1,188,38.65,120,65,12,70,1,4
695,air,0,188,132.5,40,93,25,70,1,4
695,bus,0,188,17.57,152,70,12,70,1,4
695,car,0,188,35.72,139,0,0,70,1,4
696,train,1,188,38.65,120,65,12,55,1,4
696,air,0,188,132.5,40,93,25,55,1,4
696,bus,0,188,17.57,152,70,12,55,1,4
696,car,0,188,35.72,139,0,0,55,1,4
697,train,1,188,38.65,120,65,12,35,1,4
697,air,0,188,132.5,40,93,25,35,1,4
697,bus,0,188,17.57,152,70,12,35,1,4
697,car,0,188,35.72,139,0,0,35,1,4
698,train,1,188,38.65,120,65,12,70,1,4
698,air,0,188,132.5,40,93,25,70,1,4
698,bus,0,188,17.57,152,70,12,70,1,4
698,car,0,188,35.72,139,0,0,70,1,4
699,train,1,188,38.65,120,65,12,15,1,4
699,air,0,188,132.5,40,93,25,15,1,4
699,bus,0,188,17.57,152,70,12,15,1,4
699,car,0,188,35.72,139,0,0,15,1,4
700,train,1,188,38.65,120,65,12,15,1,4
700,air,0,188,132.5,40,93,25,15,1,4
700,bus,0,188,17.57,152,70,12,15,1,4
700,car,0,188,35.72,139,0,0,15,1,4
701,train,1,188,38.65,120,65,12,70,1,4
701,air,0,188,132.5,40,93,25,70,1,4
701,bus,0,188,17.57,152,70,12,70,1,4
701,car,0,188,35.72,139,0,0,70,1,4
702,train,1,188,38.65,120,65,12,29,1,4
702,air,0,188,132.5,40,93,25,29,1,4
702,bus,0,188,17.57,152,70,12,29,1,4
702,car,0,188,35.72,139,0,0,29,1,4
703,train,1,188,38.65,120,65,12,70,1,4
703,air,0,188,132.5,40,93,25,70,1,4
703,bus,0,188,17.57,152,70,12,70,1,4
703,car,0,188,35.72,139,0,0,70,1,4
704,train,1,188,38.65,120,65,12,55,1,4
704,air,0,188,132.5,40,93,25,55,1,4
704,bus,0,188,17.57,152,70,12,55,1,4
704,car,0,188,35.72,139,0,0,55,1,4
705,train,1,188,38.65,120,65,12,70,1,4
705,air,0,188,132.5,40,93,25,70,1,4
705,bus,0,188,17.57,152,70,12,70,1,4
705,car,0,188,35.72,139,0,0,70,1,4
706,train,1,188,38.65,120,65,12,35,1,4
706,air,0,188,132.5,40,93,25,35,1,4
706,bus,0,188,17.57,152,70,12,35,1,4
706,car,0,188,35.72,139,0,0,35,1,4
707,train,1,188,38.65,120,65,12,70,1,4
707,air,0,188,132.5,40,93,25,70,1,4
707,bus,0,188,17.57,152,70,12,70,1,4
707,car,0,188,35.72,139,0,0,70,1,4
708,train,1,188,38.65,120,65,12,70,1,4
708,air,0,188,132.5,40,93,25,70,1,4
708,bus,0,188,17.57,152,70,12,70,1,4
708,car,0,188,35.72,139,0,0,70,1,4
709,train,1,188,38.65,120,65,12,70,1,4
709,air,0,188,132.5,40,93,25,70,1,4
709,bus,0,188,17.57,152,70,12,70,1,4
709,car,0,188,35.72,139,0,0,70,1,4
710,train,1,188,38.65,120,65,12,45,1,4
710,air,0,188,132.5,40,93,25,45,1,4
710,bus,0,188,17.57,152,70,12,45,1,4
710,car,0,188,35.72,139,0,0,45,1,4
711,train,1,188,38.65,120,65,12,35,1,4
711,air,0,188,132.5,40,93,25,35,1,4
711,bus,0,188,17.57,152,70,12,35,1,4
711,car,0,188,35.72,139,0,0,35,1,4
712,train,1,188,38.65,120,65,12,70,1,4
712,air,0,188,132.5,40,93,25,70,1,4
712,bus,0,188,17.57,152,70,12,70,1,4
712,car,0,188,35.72,139,0,0,70,1,4
713,train,1,188,38.65,120,65,12,70,1,4
713,air,0,188,132.5,40,93,25,70,1,4
713,bus,0,188,17.57,152,70,12,70,1,4
713,car,0,188,35.72,139,0,0,70,1,4
714,train,1,188,38.65,120,65,12,70,1,4
714,air,0,188,132.5,40,93,25,70,1,4
714,bus,0,188,17.57,152,70,12,70,1,4
714,car,0,188,35.72,139,0,0,70,1,4
715,train,1,188,38.65,120,65,12,70,1,4
715,air,0,188,132.5,40,93,25,70,1,4
715,bus,0,188,17.57,152,70,12,70,1,4
715,car,0,188,35.72,139,0,0,70,1,4
716,train,1,188,38.65,120,65,12,70,1,4
716,air,0,188,132.5,40,93,25,70,1,4
716,bus,0,188,17.57,152,70,12,70,1,4
716,car,0,188,35.72,139,0,0,70,1,4
717,train,1,188,38.65,120,65,12,35,1,4
717,air,0,188,132.5,40,93,25,35,1,4
717,bus,0,188,17.57,152,70,12,35,1,4
717,car,0,188,35.72,139,0,0,35,1,4
718,train,1,188,38.65,120,65,12,35,1,4
718,air,0,188,132.5,40,93,25,35,1,4
718,bus,0,188,17.57,152,70,12,35,1,4
718,car,0,188,35.72,139,0,0,35,1,4
719,train,1,188,38.65,120,65,12,55,1,4
719,air,0,188,132.5,40,93,25,55,1,4
719,bus,0,188,17.57,152,70,12,55,1,4
719,car,0,188,35.72,139,0,0,55,1,4
720,train,1,188,38.65,120,65,12,55,1,4
720,air,0,188,132.5,40,93,25,55,1,4
720,bus,0,188,17.57,152,70,12,55,1,4
720,car,0,188,35.72,139,0,0,55,1,4
721,train,1,188,38.65,120,65,12,25,1,4
721,air,0,188,132.5,40,93,25,25,1,4
721,bus,0,188,17.57,152,70,12,25,1,4
721,car,0,188,35.72,139,0,0,25,1,4
722,train,1,188,38.65,120,65,12,55,1,4
722,air,0,188,132.5,40,93,25,55,1,4
722,bus,0,188,17.57,152,70,12,55,1,4
722,car,0,188,35.72,139,0,0,55,1,4
723,train,1,188,38.65,120,65,12,55,1,4
723,air,0,188,132.5,40,93,25,55,1,4
723,bus,0,188,17.57,152,70,12,55,1,4
723,car,0,188,35.72,139,0,0,55,1,4
724,train,1,188,38.65,120,65,12,70,1,4
724,air,0,188,132.5,40,93,25,70,1,4
724,bus,0,188,17.57,152,70,12,70,1,4
724,car,0,188,35.72,139,0,0,70,1,4
725,train,1,188,38.65,120,65,12,55,1,4
725,air,0,188,132.5,40,93,25,55,1,4
725,bus,0,188,17.57,152,70,12,55,1,4
725,car,0,188,35.72,139,0,0,55,1,4
726,train,1,188,38.65,120,65,12,70,1,4
726,air,0,188,132.5,40,93,25,70,1,4
726,bus,0,188,17.57,152,70,12,70,1,4
726,car,0,188,35.72,139,0,0,70,1,4
727,train,1,188,38.65,120,65,12,55,1,4
727,air,0,188,132.5,40,93,25,55,1,4
727,bus,0,188,17.57,152,70,12,55,1,4
727,car,0,188,35.72,139,0,0,55,1,4
728,train,1,188,38.65,120,65,12,15,1,4
728,air,0,188,132.5,40,93,25,15,1,4
728,bus,0,188,17.57,152,70,12,15,1,4
728,car,0,188,35.72,139,0,0,15,1,4
729,train,1,188,38.65,120,65,12,45,1,4
729,air,0,188,132.5,40,93,25,45,1,4
