deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date,event_occurred,time_to_invoice
D200359,C101059,2/05/2025,1/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,841,0,Ohomairangi Wenita Group,Education,17,0,1/08/2025,1,31
D200360,C102755,10/01/2025,31/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,845,0,Kauri Partners,Retail,30,0,1/02/2025,1,1
D200362,C103623,6/03/2025,10/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,4921,0,Ohomairangi Alpha Limited,Retail,1,0,1/05/2025,1,21
D200363,C101091,27/03/2025,24/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1453,1,Atlas Holdings,Education,40,0,1/05/2025,1,7
D200364,C103612,18/06/2024,13/07/2024,Closed Won,PM,People Management,Partners,dt,1482,0,Harbour Eurotec Co.,Accounting,20,0,1/08/2024,1,19
D200366,C104655,5/01/2025,26/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,5032,0,Ohomairangi Co.,Legal,1,0,1/04/2025,1,6
D200368,C100219,22/06/2025,31/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,3093,0,Harbour Services,Accounting,1,0,1/10/2025,1,31
D200370,C100309,14/05/2024,24/05/2024,Closed Won,PM,People Management,Partners,dinkster,1236,0,Tui Wenita Limited,Legal,1,0,1/06/2024,1,8
D200377,C104702,20/10/2024,8/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,1061,0,Summit Services,Construction,9,0,1/01/2025,1,24
D200380,C101742,22/04/2024,27/05/2024,Closed Won,PM,People Management,Direct,dinkster,1104,0,Atlas Limited,Education,41,1,1/06/2024,1,5
D200383,C101264,12/09/2024,22/11/2024,Closed Won,PM,People Management,Partners,unassigned,2151,0,Wenita Ltd,Construction,1,0,1/12/2024,1,9
D200384,C102498,4/07/2024,23/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1296,0,Tui Atlas Group,Manufacturing,70,0,1/09/2024,1,9
D200386,C102771,12/07/2024,16/09/2024,Closed Won,PM,People Management,Partners,unassigned,1827,0,Nimbus Rimu Co.,Retail,64,0,1/10/2024,1,15
D200395,C100057,30/10/2024,9/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3319,0,Kauri Co.,Accounting,15,0,1/02/2025,1,23
D200398,C104254,21/05/2025,5/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,825,0,Nimbus Limited,Legal,31,0,1/09/2025,1,27
D200401,C102024,26/02/2024,6/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,3404,0,Atlas Wenita Trust,Manufacturing,28,0,1/06/2024,1,26
D200402,C102153,22/01/2024,24/02/2024,Closed Won,PM,People Management,Partners,dt,1014,0,Duncan Air Tui Trust,Construction,1,0,1/04/2024,1,37
D200411,C103481,21/02/2025,24/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4864,0,Harbour Trust,Retail,58,0,1/04/2025,1,8
D200413,C102241,12/06/2024,19/07/2024,Closed Won,PM,People Management,Direct,dinkster,923,0,Duncan Air Ltd,Retail,42,1,1/08/2024,1,13
D200414,C102021,7/07/2024,20/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao_tmp,1041,0,Summit Trust,Retail,46,0,1/10/2024,1,11
D200418,C101137,11/03/2024,2/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1800,0,Eurotec Trust,Manufacturing,57,0,1/07/2024,1,29
D200420,C104945,14/02/2024,29/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1519,0,Summit Partners,Construction,50,0,1/03/2024,1,1
D200423,C103427,5/04/2024,26/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2480,0,Harbour Ltd,Construction,20,0,1/05/2024,1,5
D200424,C101957,22/11/2024,27/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,3678,0,Atlas Partners,Construction,4,0,1/02/2025,1,5
D200427,C101976,23/10/2024,16/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,6854,0,Eurotec Co.,Education,35,0,1/01/2025,1,16
D200429,C104216,10/01/2025,15/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1038,0,Harbour Kauri Partners,Legal,31,0,1/04/2025,1,17
D200431,C101144,31/03/2024,21/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,3310,0,Harbour Trust,Retail,17,0,1/06/2024,1,41
D200433,C103865,17/02/2024,17/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1133,0,Kea Co.,Manufacturing,105,0,1/04/2024,1,15
D200437,C103590,1/06/2025,10/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,803,0,Harbour Ltd,Retail,37,0,1/08/2025,1,22
D200439,C101510,21/01/2025,9/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,3295,0,Beta Partners,Manufacturing,11,0,1/03/2025,1,20
D200440,C103382,18/06/2024,26/06/2024,Closed Won,PM,People Management,Partners,shao,1248,0,Duncan Air Limited,Healthcare,37,0,1/07/2024,1,5
D200441,C100863,17/02/2024,27/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,1369,0,Alpha Limited,Retail,1,0,1/04/2024,1,5
D200443,C102950,26/03/2024,20/05/2024,Closed Won,PM,People Management,Partners,awong,557,0,Kea Pivot Ltd,Construction,46,1,1/06/2024,1,12
D200444,C101927,13/04/2024,22/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,628,0,Wenita Holdings,Software,28,0,1/07/2024,1,9
D200446,C100628,29/01/2025,4/04/2025,Closed Won,PM,People Management,Direct,nobody,699,0,Alpha Limited,Accounting,17,1,1/05/2025,1,27
D200448,C103493,10/05/2025,25/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,nobody,4299,0,Rimu Ltd,Healthcare,15,0,1/07/2025,1,37
D200450,C102408,12/11/2024,15/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,3671,0,Tui Summit Services,Retail,1,0,1/01/2025,1,17
D200451,C100479,8/04/2025,9/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6589,0,Wenita Trust,Construction,24,0,1/07/2025,1,22
D200454,C103693,28/01/2025,16/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,987,0,Ohomairangi Group,Education,25,0,1/03/2025,1,13
D200457,C103541,29/03/2025,1/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6365,0,Eurotec Rimu Holdings,Education,1,0,1/05/2025,1,30
D200458,C101709,24/01/2024,20/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1858,0,Harbour Co.,Construction,44,0,1/05/2024,1,11
D200460,C103703,18/05/2025,19/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,4035,0,Kauri Group,Construction,24,0,1/06/2025,1,13
D200461,C100063,27/03/2024,17/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,910,0,Tui Ltd,Construction,77,0,1/05/2024,1,14
D200462,C104626,27/01/2024,25/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6354,0,Summit Co.,Manufacturing,15,0,1/05/2024,1,6
D200463,C103140,30/06/2025,18/09/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,3208,0,Alpha Duncan Air Services,Healthcare,42,0,1/10/2025,1,13
D200467,C103294,20/04/2025,30/04/2025,Closed Won,PM,People Management,Direct,dinkster,277,0,Kea Co.,Software,34,0,1/05/2025,1,1
D200468,C100774,5/04/2025,18/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2795,0,Ohomairangi Holdings,Construction,27,1,1/06/2025,1,14
D200469,C101884,8/11/2024,29/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,406,0,Harbour Services,Legal,11,0,1/12/2024,1,2
D200470,C104817,5/07/2024,11/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1795,0,Eurotec Co.,Retail,70,0,1/10/2024,1,20
D200475,C102144,16/05/2024,6/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4932,0,Kea Kauri Limited,Manufacturing,1,0,1/08/2024,1,26
D200476,C104326,5/03/2025,2/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,1732,0,Rimu Co.,Software,70,0,1/05/2025,1,29
D200481,C104668,1/05/2024,2/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,776,0,Wenita Trust,Software,30,0,1/06/2024,1,30
D200482,C101804,11/10/2024,23/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5185,0,Ohomairangi Ohomairangi Group,Education,30,0,1/01/2025,1,9
D200483,C104121,3/04/2024,25/05/2024,Closed Won,PM,People Management,Direct,unassigned,962,0,Kea Holdings,Healthcare,1,0,1/06/2024,1,7
D200485,C104873,27/02/2025,26/04/2025,Closed Won,PM,People Management,Direct,shao,401,0,Nimbus Services,Accounting,1,0,1/05/2025,1,5
D200486,C100302,30/01/2025,26/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,3346,0,Wenita Rimu Co.,Software,59,1,1/05/2025,1,36
D200487,C100666,1/03/2025,3/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2959,0,Kea Co.,Healthcare,47,0,1/05/2025,1,28
D200490,C102209,19/05/2024,21/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,389,0,Duncan Air Services,Software,35,0,1/06/2024,1,11
D200492,C104012,30/05/2025,29/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1146,0,Kea Ohomairangi Group,Construction,46,0,1/07/2025,1,2
D200498,C103320,17/01/2025,7/02/2025,Closed Won,PM,People Management,Direct,mkoenen,1706,0,Duncan Air Group,Manufacturing,32,0,1/03/2025,1,22
D200499,C102969,26/11/2024,25/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,678,0,Kea Summit Partners,Legal,35,0,1/01/2025,1,7
D200500,C100622,23/06/2024,5/08/2024,Closed Won,PM,People Management,Partners,mkoenen,2035,0,Duncan Air Partners,Retail,1,0,1/09/2024,1,27
D200502,C104790,24/02/2024,24/03/2024,Closed Won,PM,People Management,Partners,awong,1180,0,Summit Co.,Software,54,0,1/04/2024,1,8
D200504,C104982,8/05/2025,9/06/2025,Closed Won,PM,People Management,Direct,dt,1636,0,Kauri Nimbus Holdings,Software,58,0,1/07/2025,1,22
D200505,C101152,23/01/2024,24/02/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5842,0,Pivot Services,Software,1,0,1/03/2024,1,6
D200510,C102802,12/04/2025,28/05/2025,Closed Won,PM,People Management,Partners,dinkster,1198,0,Eurotec Holdings,Retail,55,0,1/06/2025,1,4
D200511,C102048,25/07/2024,9/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,4108,0,Rimu Trust,Healthcare,3,0,1/09/2024,1,23
D200513,C103805,24/01/2024,26/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2831,0,Tui Ltd,Legal,17,1,1/04/2024,1,35
D200516,C103915,21/06/2024,15/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,994,0,Beta Partners,Manufacturing,1,0,1/10/2024,1,16
D200517,C104474,4/07/2024,10/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2758,0,Ohomairangi Harbour Services,Retail,2,0,1/10/2024,1,21
D200518,C104783,9/10/2024,29/11/2024,Closed Won,PM,People Management,Partners,mkoenen,1258,0,Harbour Partners,Education,1,0,1/12/2024,1,2
D200521,C101871,9/03/2025,31/05/2025,Closed Won,PM,People Management,Direct,unassigned,1253,0,Kea Trust,Software,69,0,1/06/2025,1,1
D200522,C100628,17/04/2025,22/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,711,1,Alpha Limited,Accounting,17,1,1/05/2025,1,9
D200526,C103406,2/03/2025,25/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,790,0,Nimbus Eurotec Trust,Healthcare,44,0,1/05/2025,1,6
D200528,C103042,17/03/2024,4/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,1184,0,Kea Ltd,Manufacturing,7,0,1/06/2024,1,28
D200532,C103320,11/01/2024,1/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,5217,0,Duncan Air Group,Manufacturing,32,0,1/03/2024,1,0
D200533,C102972,20/12/2024,8/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1287,0,Tui Ltd,Construction,35,0,1/03/2025,1,21
D200535,C101305,25/04/2025,23/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4220,0,Atlas Holdings,Accounting,52,0,1/06/2025,1,9
D200539,C102488,6/05/2025,16/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,3085,0,Kea Ltd,Legal,57,0,1/06/2025,1,16
D200542,C102044,25/02/2024,30/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1053,0,Tui Holdings,Legal,1,0,1/05/2024,1,1
D200545,C101096,31/01/2025,14/04/2025,Closed Won,PM,People Management,Partners,unassigned,923,0,Atlas Partners,Healthcare,3,0,1/05/2025,1,17
D200554,C101587,21/02/2025,26/02/2025,Closed Won,PM,People Management,Partners,mkoenen,1222,0,Harbour Pivot Services,Manufacturing,21,0,1/03/2025,1,3
D200556,C104372,7/05/2024,28/05/2024,Closed Won,PM,People Management,Direct,awong,1713,0,Ohomairangi Trust,Construction,1,0,1/07/2024,1,34
D200559,C104148,23/11/2024,19/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,5706,0,Nimbus Limited,Manufacturing,1,0,1/02/2025,1,13
D200560,C100265,9/10/2024,23/10/2024,Closed Won,PM,People Management,Partners,mkoenen,2373,0,Kauri Summit Co.,Construction,47,0,1/11/2024,1,9
D200561,C102073,28/06/2024,7/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,3241,0,Eurotec Group,Legal,1,0,1/08/2024,1,25
D200569,C100273,21/08/2024,10/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,378,0,Atlas Limited,Software,1,0,1/10/2024,1,21
D200573,C104245,28/06/2025,9/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4818,0,Beta Ltd,Healthcare,87,0,1/09/2025,1,23
D200576,C104984,26/07/2024,22/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2256,0,Kauri Summit Partners,Accounting,34,0,1/09/2024,1,10
D200577,C102451,18/12/2024,17/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,6371,0,Kea Group,Software,25,0,1/04/2025,1,15
D200578,C102629,7/04/2025,17/04/2025,Closed Won,PM,People Management,Partners,unassigned,1507,0,Wenita Co.,Retail,22,0,1/05/2025,1,14
D200583,C101826,22/05/2024,20/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,391,0,Rimu Limited,Legal,39,0,1/09/2024,1,12
D200584,C102953,8/10/2024,13/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,-2387,0,Nimbus Kauri Holdings,Accounting,79,1,1/12/2024,1,18
D200589,C101714,20/03/2024,21/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2778,0,Eurotec Eurotec Services,Accounting,45,0,1/05/2024,1,10
D200600,C100249,11/03/2025,24/03/2025,Closed Won,PM,People Management,Partners,shao,1315,0,Wenita Limited,Legal,30,0,1/04/2025,1,8
D200603,C103215,4/01/2024,25/01/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,333,0,Rimu Eurotec Limited,Manufacturing,16,0,1/02/2024,1,7
D200605,C101379,13/05/2025,3/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,1285,0,Harbour Co.,Healthcare,76,0,1/08/2025,1,29
D200608,C100383,11/06/2025,14/06/2025,Closed Won,PM,People Management,Direct,dinkster,916,0,Kea Co.,Retail,29,0,1/07/2025,1,17
D200609,C101026,4/08/2024,26/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,1811,0,Nimbus Group,Software,23,0,1/09/2024,1,6
D200610,C100878,14/03/2024,16/05/2024,Closed Won,PM,People Management,Direct,awong,486,0,Wenita Ltd,Manufacturing,1,0,1/06/2024,1,16
D200616,C103157,1/10/2024,6/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5742,0,Kauri Limited,Software,14,0,1/01/2025,1,26
D200617,C103253,12/02/2024,21/04/2024,Closed Won,PM,People Management,Direct,shao,1138,0,Pivot Beta Holdings,Accounting,9,0,1/05/2024,1,10
D200618,C100247,5/04/2024,24/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,204,0,Kea Limited,Accounting,16,0,1/07/2024,1,7
D200622,C102276,7/08/2024,28/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1368,0,Alpha Ltd,Healthcare,1,0,1/09/2024,1,4
D200623,C103789,4/07/2024,5/08/2024,Closed Won,PM,People Management,Direct,awong,0,0,Tui Services,Manufacturing,1,0,1/09/2024,1,27
D200625,C104807,30/04/2024,2/07/2024,Closed Won,PM,People Management,Direct,dinkster,2156,0,Pivot Group,Healthcare,15,1,1/08/2024,1,30
D200626,C104340,26/10/2024,24/01/2025,Closed Won,PM,People Management,Partners,dinkster,2188,0,Harbour Kea Trust,Healthcare,24,0,1/02/2025,1,8
D200627,C104338,24/11/2024,15/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1069,0,Tui Partners,Construction,8,0,1/02/2025,1,17
D200632,C102635,9/10/2024,25/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,1378,0,Harbour Limited,Software,50,0,1/01/2025,1,37
D200634,C100875,1/05/2025,30/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,655,0,Kea Kea Co.,Accounting,61,0,1/07/2025,1,32
D200636,C103669,24/04/2025,19/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,1857,0,Kea Co.,Accounting,13,0,1/07/2025,1,12
D200637,C100192,28/10/2024,7/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,5204,0,Beta Limited,Construction,1,0,1/02/2025,1,25
D200639,C103952,9/05/2024,16/05/2024,Closed Won,PM,People Management,Partners,mkoenen,962,0,Rimu Beta Group,Construction,54,0,1/06/2024,1,16
D200644,C102727,8/04/2025,23/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,6495,0,Alpha Holdings,Retail,16,0,1/05/2025,1,8
D200645,C103348,22/04/2024,26/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,532,0,Summit Summit Ltd,Manufacturing,64,0,1/05/2024,1,5
D200648,C102742,20/12/2024,1/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,409,0,Kauri Limited,Software,17,0,1/02/2025,1,31
D200650,C103466,12/06/2024,17/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,398,0,Ohomairangi Limited,Accounting,35,1,1/08/2024,1,15
D200651,C101238,24/05/2024,19/08/2024,Closed Won,PM,People Management,Partners,awong,-2482,0,Nimbus Trust,Construction,17,0,1/09/2024,1,13
D200660,C103544,13/01/2025,11/04/2025,Closed Won,PM,People Management,Partners,unassigned,708,0,Tui Trust,Construction,45,0,1/05/2025,1,20
D200661,C101729,24/01/2024,7/04/2024,Closed Won,PM,People Management,Direct,dinkster,1471,0,Rimu Partners,Retail,26,0,1/05/2024,1,24
D200662,C103259,4/10/2024,11/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,485,0,Rimu Ltd,Legal,62,0,1/01/2025,1,21
D200665,C104723,8/09/2024,13/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4191,0,Summit Wenita Services,Construction,27,0,1/10/2024,1,18
D200669,C104595,3/02/2024,21/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1792,0,Ohomairangi Trust,Healthcare,1,0,1/03/2024,1,9
D200673,C100503,29/10/2024,28/11/2024,Closed Won,PM,People Management,Direct,unassigned,450,0,Atlas Rimu Trust,Accounting,1,0,1/12/2024,1,3
D200675,C101062,17/05/2024,3/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1009,0,Beta Tui Ltd,Construction,38,0,1/08/2024,1,29
D200677,C101553,27/06/2025,17/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,729,0,Beta Rimu Partners,Accounting,16,0,1/09/2025,1,15
D200678,C104815,9/09/2024,13/11/2024,Closed Won,PM,People Management,Partners,mkoenen,912,0,Nimbus Tui Partners,Healthcare,15,0,1/12/2024,1,18
D200680,C103884,23/10/2024,19/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,864,0,Rimu Ltd,Healthcare,1,0,1/01/2025,1,13
D200690,C103965,24/05/2025,26/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,0,0,Alpha Beta Co.,Software,1,0,1/08/2025,1,36
D200698,C104957,10/12/2024,31/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,7131,0,Kauri Holdings,Healthcare,37,1,1/02/2025,1,1
D200699,C103185,22/09/2024,27/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1520,0,Wenita Trust,Education,36,0,1/12/2024,1,4
D200706,C101282,7/06/2024,25/07/2024,Closed Won,PM,People Management,Direct,unassigned,604,0,Eurotec Summit Ltd,Manufacturing,1,0,1/08/2024,1,7
D200707,C101239,31/05/2024,23/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,508,0,Eurotec Ltd,Education,15,0,1/07/2024,1,8
D200709,C102948,24/11/2024,20/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,686,0,Rimu Limited,Healthcare,36,0,1/04/2025,1,40
D200710,C100403,22/06/2025,31/08/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1422,0,Alpha Co.,Legal,1,0,1/09/2025,1,1
D200711,C100098,23/11/2024,7/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1265,0,Beta Partners,Accounting,57,0,1/01/2025,1,25
D200712,C101737,2/04/2025,12/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,607,0,Harbour Limited,Accounting,14,0,1/07/2025,1,19
D200713,C103638,29/03/2025,11/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1450,0,Duncan Air Group,Construction,15,0,1/07/2025,1,20
D200714,C103525,23/06/2024,10/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,2303,0,Pivot Partners,Construction,48,0,1/10/2024,1,21
D200715,C102647,17/06/2024,25/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,nobody,3606,0,Summit Holdings,Accounting,18,1,1/08/2024,1,7
D200716,C104617,13/03/2025,23/03/2025,Closed Won,PM,People Management,Partners,dt,1774,0,Eurotec Ltd,Manufacturing,51,0,1/04/2025,1,9
D200718,C103614,25/06/2025,1/09/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,468,0,Atlas Services,Education,55,0,1/10/2025,1,30
D200720,C103923,13/09/2024,14/11/2024,Closed Won,PM,People Management,Direct,mkoenen,1283,0,Kea Harbour Group,Accounting,1,0,1/12/2024,1,17
D200723,C104509,8/01/2025,19/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,3237,0,Alpha Kea Partners,Manufacturing,67,0,1/03/2025,1,10
D200731,C103160,31/08/2024,19/11/2024,Closed Won,PM,People Management,Direct,unassigned,1391,0,Nimbus Trust,Retail,10,0,1/12/2024,1,12
D200732,C104514,28/03/2025,18/06/2025,Closed Won,PM,People Management,Direct,unassigned,1583,0,Kea Services,Software,31,1,1/07/2025,1,13
D200733,C100058,21/05/2025,1/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,2291,0,Eurotec Co.,Education,19,0,1/07/2025,1,0
D200735,C102601,1/02/2025,13/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1024,0,Atlas Holdings,Software,13,0,1/05/2025,1,18
D200736,C104560,8/06/2024,21/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4431,0,Alpha Pivot Services,Retail,54,0,1/09/2024,1,11
D200737,C104335,15/01/2025,20/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1608,0,Kea Harbour Trust,Accounting,58,0,1/03/2025,1,40
D200738,C101012,9/03/2025,4/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,431,0,Pivot Co.,Manufacturing,52,0,1/05/2025,1,27
D200739,C101994,30/11/2024,1/12/2024,Closed Won,PM,People Management,Partners,mkoenen,1606,0,Wenita Pivot Co.,Software,11,0,1/12/2024,1,0
D200740,C104367,29/05/2025,2/06/2025,Closed Won,PM,People Management,Partners,dt,703,0,Ohomairangi Holdings,Software,19,0,1/07/2025,1,29
D200742,C102004,29/04/2024,1/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,962,0,Duncan Air Limited,Healthcare,14,0,1/06/2024,1,31
D200743,C100136,9/10/2024,1/01/2025,Closed Won,PM,People Management,Direct,awong,564,0,Kauri Services,Manufacturing,1,0,1/01/2025,1,0
D200744,C104536,21/05/2024,22/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1347,0,Summit Holdings,Legal,63,0,1/08/2024,1,10
D200746,C102493,6/01/2025,13/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,880,0,Atlas Partners,Retail,25,0,1/04/2025,1,19
D200749,C102590,16/04/2024,13/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,590,0,Tui Co.,Healthcare,1,0,1/08/2024,1,19
D200752,C101257,13/01/2025,28/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,2175,0,Wenita Beta Group,Manufacturing,56,0,1/03/2025,1,32
D200754,C103697,2/05/2024,1/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,246,0,Nimbus Ohomairangi Limited,Legal,38,0,1/07/2024,1,30
