case,choice_air,choice_bus,choice_car,choice_train,cost_air,cost_bus,cost_car,cost_train,freq_air,freq_bus,freq_car,freq_train,ivt_air,ivt_bus,ivt_car,ivt_train,ovt_air,ovt_bus,ovt_car,ovt_train,income,chosen,chosen_encoded
686,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
687,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,25,train,3
688,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,31,train,3
689,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,35,train,3
690,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,train,3
691,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
692,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
693,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,29,train,3
694,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,15,train,3
695,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
696,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
697,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,35,train,3
698,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
699,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,15,train,3
700,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,15,train,3
701,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
702,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,29,train,3
703,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
704,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
705,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
706,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,35,train,3
707,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
708,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
709,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
710,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,train,3
711,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,35,train,3
712,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
713,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
714,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
715,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
716,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
717,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,35,train,3
718,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,35,train,3
719,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
720,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
721,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,25,train,3
722,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
723,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
724,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
725,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
726,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
727,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
728,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,15,train,3
729,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,train,3
730,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
731,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
732,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,29,train,3
733,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
734,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,29,train,3
735,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,25,train,3
736,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,5,train,3
737,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
738,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,train,3
739,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
740,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
741,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,29,train,3
742,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
743,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,train,3
744,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,35,train,3
745,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,train,3
746,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,15,train,3
747,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
748,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,29,train,3
749,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,25,train,3
750,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
751,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
752,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,train,3
753,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
754,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,25,train,3
755,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
756,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,15,train,3
757,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
758,0,0,0,1,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,train,3
759,1,0,0,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,air,0
760,1,0,0,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,air,0
761,1,0,0,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,air,0
762,1,0,0,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,25,air,0
763,1,0,0,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,air,0
764,1,0,0,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,25,air,0
765,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
766,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
767,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,car,2
768,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
769,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,car,2
770,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
771,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,car,2
772,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,car,2
773,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
774,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,car,2
775,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
776,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,car,2
777,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,29,car,2
778,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
779,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
780,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,55,car,2
781,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,45,car,2
782,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
783,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
784,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
785,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
786,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
787,0,0,1,0,132.5,17.57,35.72,38.65,25,12,0,12,40,152,139,120,93,70,0,65,70,car,2
788,1,0,0,0,122.9,18.75,37.05,40.0,25,12,0,12,40,152,148,120,90,85,0,80,70,air,0
789,0,0,1,0,122.9,18.75,37.05,40.0,25,12,0,12,40,152,148,120,90,85,0,80,70,car,2
790,0,0,0,1,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,70,train,3
791,0,0,0,1,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,70,train,3
792,0,0,0,1,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,15,train,3
793,1,0,0,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,55,air,0
794,0,1,0,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,35,bus,1
795,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,45,car,2
796,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,35,car,2
797,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,45,car,2
798,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,55,car,2
799,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,70,car,2
800,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,45,car,2
801,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,45,car,2
802,0,0,1,0,129.35,17.5,37.24,41.0,25,12,0,12,40,152,150,120,89,85,0,90,55,car,2
803,0,0,0,1,131.15,17.65,37.81,40.5,25,12,0,12,40,152,153,120,95,88,0,90,35,train,3
804,0,0,1,0,131.15,17.65,37.81,40.5,25,12,0,12,40,152,153,120,95,88,0,90,25,car,2
805,0,0,1,0,131.15,17.65,37.81,40.5,25,12,0,12,40,152,153,120,95,88,0,90,55,car,2
806,0,0,1,0,131.15,17.65,37.81,40.5,25,12,0,12,40,152,153,120,95,88,0,90,35,car,2
807,0,0,1,0,131.15,17.65,37.81,40.5,25,12,0,12,40,152,153,120,95,88,0,90,34,car,2
808,0,0,1,0,131.15,17.65,37.81,40.5,25,12,0,12,40,152,153,120,95,88,0,90,55,car,2
809,0,0,1,0,131.15,17.65,37.81,40.5,25,12,0,12,40,152,153,120,95,88,0,90,55,car,2
810,0,0,0,1,122.9,16.9,40.09,41.5,25,12,0,12,40,152,170,120,80,90,0,104,70,train,3
811,0,0,1,0,130.9,21.9,40.66,42.5,25,12,0,12,40,152,173,120,100,95,0,108,70,car,2
812,0,0,1,0,130.9,21.9,40.66,42.5,25,12,0,12,40,152,173,120,100,95,0,108,55,car,2
813,0,0,1,0,130.9,21.9,40.66,42.5,25,12,0,12,40,152,173,120,100,95,0,108,35,car,2
814,0,0,1,0,130.9,21.9,40.66,42.5,25,12,0,12,40,152,173,120,100,95,0,108,15,car,2
815,0,0,1,0,130.9,21.9,40.66,42.5,25,12,0,12,40,152,173,120,100,95,0,108,70,car,2
816,0,0,1,0,130.9,21.9,40.66,42.5,25,12,0,12,40,152,173,120,100,95,0,108,70,car,2
817,0,0,1,0,130.9,21.9,40.66,42.5,25,12,0,12,40,152,173,120,100,95,0,108,45,car,2
818,0,0,0,1,131.9,16.9,40.66,41.5,25,12,0,12,40,152,173,120,95,85,0,90,25,train,3
819,0,0,1,0,126.9,16.9,42.94,42.5,25,12,0,12,40,152,189,120,105,115,0,120,55,car,2
825,0,0,1,0,125.45,26.38,44.08,43.1,25,1,0,4,40,346,201,138,118,100,0,90,45,car,2
826,0,0,1,0,126.9,24.38,58.9,50.5,25,1,0,12,40,346,220,120,120,65,0,110,70,car,2
827,0,0,1,0,126.9,24.38,58.9,50.5,25,1,0,12,40,346,220,120,120,65,0,110,45,car,2
828,0,0,1,0,126.9,24.38,58.9,50.5,25,1,0,12,40,346,220,120,120,65,0,110,25,car,2
829,0,0,1,0,126.9,24.38,58.9,50.5,25,1,0,12,40,346,220,120,120,65,0,110,45,car,2
830,0,0,1,0,132.5,26.38,68.59,51.0,25,1,0,12,40,346,262,120,160,120,0,160,5,car,2
831,0,0,1,0,132.5,26.38,68.59,51.0,25,1,0,12,40,346,262,120,160,120,0,160,25,car,2
848,1,0,0,0,177.1,45.1,125.21,89.7,5,7,0,3,96,515,428,403,125,95,0,80,55,air,0
849,0,0,1,0,177.1,45.1,125.21,89.7,5,7,0,3,96,515,428,403,125,95,0,80,70,car,2
852,1,0,0,0,172.1,42.1,108.87,89.5,5,7,0,2,96,515,381,434,90,75,0,80,33,air,0
853,0,0,1,0,172.1,42.1,108.87,89.5,5,7,0,2,96,515,381,434,90,75,0,80,35,car,2
854,1,0,0,0,172.1,42.1,107.73,90.0,5,7,0,2,96,515,397,434,85,80,0,85,55,air,0
855,0,0,1,0,172.1,42.1,107.73,90.0,5,7,0,2,96,515,397,434,85,80,0,85,70,car,2
856,0,0,0,1,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,25,train,3
857,0,0,0,1,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,train,3
858,0,0,0,1,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,35,train,3
859,0,0,0,1,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,train,3
860,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
861,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
862,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
863,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
864,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,air,0
865,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,35,air,0
866,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
867,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,air,0
868,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
869,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,45,air,0
870,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,air,0
871,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
872,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
873,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
874,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,air,0
875,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,45,air,0
876,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,air,0
877,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,air,0
878,1,0,0,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,air,0
879,0,0,1,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,70,car,2
880,0,0,1,0,165.7,43.3,114.95,87.5,5,7,0,2,96,515,407,434,75,67,0,69,55,car,2
881,1,0,0,0,167.1,43.1,116.85,89.2,5,7,0,2,96,515,420,434,75,70,0,70,55,air,0
882,1,0,0,0,167.1,43.1,116.85,89.2,5,7,0,2,96,515,420,434,75,70,0,70,70,air,0
883,1,0,0,0,167.1,43.1,116.85,89.2,5,7,0,2,96,515,420,434,75,70,0,70,70,air,0
884,1,0,0,0,172.1,42.1,115.9,90.5,5,7,0,2,96,515,414,434,80,65,0,75,25,air,0
885,1,0,0,0,172.1,42.1,115.9,90.5,5,7,0,2,96,515,414,434,80,65,0,75,70,air,0
905,0,0,1,0,128.75,11.23,25.46,30.0,25,7,0,5,40,109,107,92,100,60,0,69,45,car,2
906,0,0,1,0,128.75,11.23,25.46,30.0,25,7,0,5,40,109,107,92,100,60,0,69,55,car,2
907,0,0,0,1,135.0,18.07,35.72,39.15,25,12,0,12,40,152,139,120,93,75,0,69,31,train,3
908,0,0,0,1,135.0,18.07,35.72,39.15,25,12,0,12,40,152,139,120,93,75,0,69,25,train,3
909,0,0,0,1,135.0,18.07,35.72,39.15,25,12,0,12,40,152,139,120,93,75,0,69,70,train,3
910,0,0,0,1,135.0,18.07,35.72,39.15,25,12,0,12,40,152,139,120,93,75,0,69,70,train,3
911,0,0,0,1,135.0,18.07,35.72,39.15,25,12,0,12,40,152,139,120,93,75,0,69,70,train,3
912,0,0,0,1,135.0,18.07,35.72,39.15,25,12,0,12,40,152,139,120,93,75,0,69,70,train,3
913,0,0,1,0,131.85,18.0,37.24,41.5,25,12,0,12,40,152,150,120,89,90,0,94,70,car,2
917,0,0,1,0,129.0,17.4,29.64,41.6,25,12,0,4,40,152,111,138,81,90,0,85,35,car,2
918,0,0,0,1,139.0,18.07,23.37,43.15,25,12,0,12,40,152,91,120,93,100,0,95,45,train,3
919,0,0,0,1,139.0,18.07,23.37,43.15,25,12,0,12,40,152,91,120,93,100,0,95,70,train,3
920,0,0,0,1,139.0,18.07,23.37,43.15,25,12,0,12,40,152,91,120,93,100,0,95,70,train,3
921,0,0,1,0,137.65,18.15,25.46,45.0,25,12,0,12,40,152,106,120,95,118,0,120,35,car,2
923,0,0,1,0,178.6,42.6,95.38,94.5,5,7,0,2,96,515,350,434,85,110,0,115,70,car,2
926,0,0,1,0,134.4,43.75,28.12,44.5,25,6,0,12,40,100,118,120,88,90,0,115,45,car,2
927,0,0,0,1,139.0,43.27,26.03,42.65,25,6,0,12,40,100,104,120,108,75,0,90,15,train,3
928,0,0,1,0,139.0,43.27,26.03,42.65,25,6,0,12,40,100,104,120,108,75,0,90,70,car,2
929,0,0,1,0,139.0,43.27,26.03,42.65,25,6,0,12,40,100,104,120,108,75,0,90,70,car,2
930,0,0,1,0,135.85,43.2,27.55,45.0,25,6,0,12,40,100,115,120,104,90,0,115,55,car,2
931,0,0,1,0,135.85,43.2,27.55,45.0,25,6,0,12,40,100,115,120,104,90,0,115,70,car,2
932,0,0,1,0,135.85,43.2,27.55,45.0,25,6,0,12,40,100,115,120,104,90,0,115,45,car,2
984,0,0,1,0,126.0,23.73,30.21,36.6,25,1,0,8,40,245,155,98,121,60,0,100,28,car,2
985,0,0,1,0,126.0,23.73,30.21,36.6,25,1,0,8,40,245,155,98,121,60,0,100,70,car,2
986,0,0,1,0,126.0,23.73,30.21,36.6,25,1,0,8,40,245,155,98,121,60,0,100,35,car,2
987,0,0,1,0,126.0,23.73,30.21,36.6,25,1,0,8,40,245,155,98,121,60,0,100,70,car,2
988,0,0,1,0,129.0,22.88,32.11,41.6,25,1,0,4,40,245,144,138,121,55,0,85,31,car,2
989,0,0,1,0,134.4,24.03,27.93,45.0,25,1,0,12,40,245,139,120,113,80,0,120,35,car,2
990,0,0,1,0,139.0,23.55,25.84,43.15,25,1,0,12,40,245,124,120,133,65,0,95,35,car,2
991,0,0,1,0,139.0,23.55,25.84,43.15,25,1,0,12,40,245,124,120,133,65,0,95,70,car,2
1002,0,0,1,0,139.0,23.55,23.75,44.15,25,1,0,12,40,245,93,120,138,75,0,110,55,car,2
1003,0,0,1,0,139.0,23.55,23.75,44.15,25,1,0,12,40,245,93,120,138,75,0,110,70,car,2
1233,0,0,0,1,143.45,27.67,57.19,56.7,6,8,0,2,60,320,189,283,112,60,0,65,25,train,3
1234,0,0,0,1,143.45,27.67,57.19,56.7,6,8,0,2,60,320,189,283,112,60,0,65,35,train,3
1235,0,0,1,0,143.45,27.67,57.19,56.7,6,8,0,2,60,320,189,283,112,60,0,65,25,car,2
1272,0,0,1,0,160.9,33.52,85.5,77.4,36,10,0,3,58,360,315,367,115,73,0,90,55,car,2
1273,0,0,1,0,157.5,34.72,91.96,75.4,36,10,0,3,58,360,321,367,110,72,0,79,70,car,2
1278,0,0,1,0,146.8,26.67,55.48,54.7,6,8,0,4,60,320,184,233,93,55,0,65,45,car,2
1279,1,0,0,0,160.25,32.87,83.03,73.4,36,10,0,3,58,360,304,367,110,63,0,85,70,air,0
1280,1,0,0,0,160.25,32.87,83.03,73.4,36,10,0,3,58,360,304,367,110,63,0,85,70,air,0
1281,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1282,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1283,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1284,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1285,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,45,air,0
1286,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1287,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1288,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1289,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,55,air,0
1290,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1291,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1292,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,55,air,0
1293,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1294,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1295,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1296,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,35,air,0
1297,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,55,air,0
1298,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1299,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1300,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1301,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1302,1,0,0,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,air,0
1303,0,0,1,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,55,car,2
1304,0,0,1,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,70,car,2
1305,0,0,1,0,156.85,34.07,89.49,71.4,36,10,0,3,58,360,310,367,105,62,0,74,55,car,2
1306,1,0,0,0,158.25,33.87,91.39,73.1,36,10,0,3,58,360,324,367,105,65,0,75,45,air,0
1307,1,0,0,0,163.25,32.87,90.44,74.4,36,10,0,3,58,360,317,367,110,60,0,80,36,air,0
1323,1,0,0,0,143.45,26.32,58.71,48.1,6,8,0,4,60,320,198,221,83,58,0,59,70,air,0
1324,0,0,1,0,143.45,26.32,58.71,48.1,6,8,0,4,60,320,198,221,83,58,0,59,35,car,2
