company_id,company_name,industry,employee_count,is_partner
C100639,Nimbus Trust,Software,46,0
C100640,Beta Partners,Education,60,0
C100641,Pivot Pivot Co.,Construction,15,0
C100642,Atlas Partners,Legal,11,0
C100643,Pivot Ltd,Construction,41,0
C100644,Duncan Air Holdings,Accounting,14,0
C100645,Harbour Trust,Manufacturing,1,1
C100646,Eurotec Partners,Software,1,0
C100647,Beta Limited,Healthcare,27,0
C100648,Pivot Ltd,Construction,35,0
C100649,Ohomairangi Limited,Education,65,0
C100650,Wenita Co.,Construction,24,0
C100651,Beta Limited,Accounting,7,0
C100652,Beta Nimbus Holdings,Manufacturing,1,0
C100653,Harbour Limited,Accounting,43,0
C100654,Eurotec Ltd,Construction,2,0
C100655,Nimbus Limited,Manufacturing,52,0
C100656,Harbour Ltd,Software,36,0
C100657,Ohomairangi Trust,Healthcare,42,0
C100658,Eurotec Partners,Accounting,1,0
C100659,Nimbus Harbour Limited,Manufacturing,12,0
C100660,Wenita Partners,Education,1,0
C100661,Rimu Nimbus Trust,Education,47,0
C100662,Nimbus Ltd,Software,17,0
C100663,Rimu Wenita Services,Legal,15,0
C100664,Rimu Limited,Manufacturing,1,0
C100665,Nimbus Trust,Healthcare,1,0
C100666,Kea Co.,Healthcare,47,0
C100667,Harbour Trust,Legal,25,0
C100668,Duncan Air Services,Software,1,0
C100669,Atlas Nimbus Limited,Manufacturing,42,0
C100670,Pivot Rimu Trust,Construction,16,0
C100671,Ohomairangi Co.,Education,1,0
C100672,Pivot Services,Healthcare,10,0
C100673,Tui Group,Software,40,0
C100674,Kea Pivot Ltd,Education,56,0
C100675,Pivot Kauri Services,Healthcare,1,0
C100676,Atlas Group,Software,32,0
C100677,Tui Kea Holdings,Accounting,21,0
C100678,Eurotec Partners,Retail,1,1
C100679,Kea Limited,Manufacturing,31,0
C100680,Pivot Nimbus Group,Retail,8,0
C100681,Pivot Trust,Retail,1,0
C100682,Harbour Kea Partners,Software,41,1
C100683,Summit Group,Education,1,1
C100684,Rimu Group,Healthcare,47,0
C100685,Harbour Partners,Construction,59,0
C100686,Rimu Group,Retail,33,0
C100687,Atlas Pivot Ltd,Healthcare,26,1
C100688,Kauri Pivot Co.,Accounting,59,0
C100689,Rimu Services,Software,1,0
C100690,Ohomairangi Harbour Group,Healthcare,1,0
C100691,Duncan Air Services,Construction,1,0
C100692,Beta Ltd,Education,1,0
C100693,Nimbus Limited,Healthcare,15,0
C100694,Alpha Limited,Construction,9,0
C100695,Duncan Air Co.,Retail,26,0
C100696,Pivot Harbour Holdings,Software,32,0
C100697,Eurotec Limited,Retail,1,0
C100698,Rimu Limited,Manufacturing,1,0
C100699,Wenita Eurotec Ltd,Construction,3,0
C100700,Rimu Partners,Retail,13,0
C100701,Ohomairangi Pivot Co.,Legal,38,0
C100702,Harbour Holdings,Retail,1,0
C100703,Summit Trust,Manufacturing,12,0
C100704,Harbour Group,Construction,24,0
C100705,Rimu Pivot Co.,Legal,1,0
C100706,Atlas Ltd,Healthcare,1,0
C100707,Summit Co.,Construction,52,1
C100708,Beta Nimbus Ltd,Retail,52,0
C100709,Nimbus Alpha Group,Software,12,0
C100710,Atlas Duncan Air Trust,Education,64,0
C100711,Kauri Atlas Ltd,Legal,33,0
C100712,Kauri Beta Trust,Retail,6,0
C100713,Wenita Limited,Construction,48,0
C100714,Pivot Partners,Legal,48,0
C100715,Duncan Air Harbour Ltd,Manufacturing,19,0
C100716,Pivot Limited,Manufacturing,16,0
C100717,Pivot Ohomairangi Trust,Software,37,0
C100718,Eurotec Holdings,Legal,57,0
C100719,Alpha Services,Construction,16,0
C100720,Eurotec Holdings,Education,34,0
C100721,Wenita Trust,Education,1,0
C100722,Wenita Partners,Construction,7,0
C100723,Nimbus Tui Group,Education,18,0
C100724,Wenita Rimu Trust,Education,32,0
C100725,Eurotec Limited,Construction,81,0
C100726,Atlas Services,Accounting,28,1
C100727,Nimbus Partners,Software,1,0
C100728,Nimbus Trust,Software,45,0
C100729,Eurotec Group,Accounting,71,0
C100730,Pivot Ltd,Legal,1,0
C100731,Wenita Services,Legal,53,0
C100732,Rimu Harbour Limited,Legal,1,0
C100733,Tui Summit Partners,Legal,70,0
C100734,Harbour Partners,Legal,39,0
C100735,Nimbus Atlas Holdings,Construction,5,0
C100736,Pivot Co.,Retail,42,0
C100737,Alpha Group,Retail,75,0
C100738,Ohomairangi Partners,Software,13,0
C100739,Wenita Group,Accounting,61,0
C100740,Ohomairangi Atlas Limited,Software,24,0
C100741,Eurotec Trust,Legal,1,1
C100742,Ohomairangi Atlas Holdings,Healthcare,49,0
C100743,Eurotec Services,Construction,21,0
C100744,Atlas Kauri Group,Legal,1,0
C100745,Beta Group,Legal,44,0
C100746,Tui Trust,Retail,20,0
C100747,Nimbus Services,Retail,57,0
C100748,Kauri Holdings,Manufacturing,68,0
C100749,Beta Beta Limited,Software,7,0
C100750,Harbour Pivot Limited,Construction,23,0
C100751,Tui Holdings,Education,42,0
C100752,Kauri Group,Healthcare,68,0
C100753,Summit Services,Manufacturing,32,0
C100754,Wenita Pivot Group,Software,1,0
C100755,Atlas Trust,Legal,1,0
C100756,Beta Summit Trust,Legal,10,1
C100757,Eurotec Group,Legal,34,0
C100758,Wenita Services,Software,9,0
C100759,Eurotec Ltd,Legal,73,0
C100760,Harbour Co.,Education,50,0
C100761,Tui Limited,Retail,66,0
C100762,Eurotec Trust,Manufacturing,2,0
C100763,Beta Kauri Group,Manufacturing,1,0
C100764,Summit Trust,Software,27,1
C100765,Kauri Limited,Manufacturing,30,0
C100766,Wenita Ltd,Education,29,0
C100767,Eurotec Services,Legal,27,0
C100768,Kea Limited,Healthcare,73,1
C100769,Rimu Trust,Retail,42,0
C100770,Eurotec Wenita Holdings,Retail,29,0
C100771,Summit Wenita Limited,Education,1,0
C100772,Tui Partners,Healthcare,18,0
C100773,Tui Services,Manufacturing,18,0
C100774,Ohomairangi Holdings,Construction,27,1
C100775,Nimbus Limited,Retail,56,0
C100776,Alpha Nimbus Services,Healthcare,16,0
C100777,Nimbus Kea Ltd,Accounting,34,0
C100778,Pivot Eurotec Limited,Healthcare,1,0
C100779,Kea Services,Education,26,1
C100780,Wenita Group,Manufacturing,52,0
C100781,Wenita Summit Holdings,Healthcare,4,0
C100782,Summit Trust,Healthcare,40,0
C100783,Kea Summit Ltd,Retail,32,0
C100784,Nimbus Partners,Education,20,0
C100785,Rimu Services,Healthcare,34,0
C100786,Atlas Partners,Construction,61,1
C100787,Kauri Ltd,Education,50,0
C100788,Alpha Nimbus Co.,Software,1,0
C100789,Nimbus Limited,Accounting,17,0
C100790,Summit Duncan Air Limited,Software,28,0
C100791,Harbour Partners,Accounting,14,0
C100792,Alpha Wenita Limited,Manufacturing,43,0
C100793,Rimu Pivot Co.,Education,34,0
C100794,Nimbus Group,Retail,23,0
C100795,Wenita Co.,Construction,1,0
C100796,Harbour Pivot Partners,Healthcare,1,0
C100797,Pivot Partners,Legal,16,0
C100798,Ohomairangi Partners,Education,5,0
C100799,Tui Partners,Software,16,0
C100800,Wenita Ltd,Manufacturing,1,0
C100801,Tui Holdings,Education,4,0
C100802,Ohomairangi Wenita Trust,Healthcare,52,0
C100803,Duncan Air Nimbus Holdings,Education,43,0
C100804,Nimbus Co.,Education,20,0
C100805,Ohomairangi Duncan Air Limited,Manufacturing,1,1
C100806,Harbour Limited,Accounting,48,0
C100807,Duncan Air Limited,Education,12,0
C100808,Duncan Air Ltd,Retail,59,0
C100809,Kea Holdings,Healthcare,37,1
C100810,Harbour Services,Construction,29,0
C100811,Beta Summit Ltd,Retail,49,0
C100812,Harbour Group,Healthcare,5,0
C100813,Pivot Holdings,Education,27,1
C100814,Kea Limited,Construction,10,0
C100815,Nimbus Ltd,Manufacturing,1,0
C100816,Ohomairangi Services,Healthcare,1,0
C100817,Kauri Limited,Construction,49,0
C100818,Nimbus Duncan Air Group,Manufacturing,70,0
C100819,Alpha Partners,Education,28,0
C100820,Pivot Pivot Trust,Software,1,0
C100821,Harbour Ltd,Manufacturing,1,0
C100822,Eurotec Wenita Trust,Accounting,1,1
C100823,Atlas Partners,Construction,40,1
C100824,Atlas Co.,Education,60,0
C100825,Summit Limited,Healthcare,20,0
C100826,Pivot Ltd,Accounting,25,0
C100827,Kauri Ltd,Legal,61,0
C100828,Tui Holdings,Manufacturing,40,0
C100829,Ohomairangi Ltd,Manufacturing,1,0
C100830,Harbour Group,Construction,20,0
C100831,Atlas Holdings,Retail,1,0
C100832,Tui Duncan Air Partners,Software,5,0
C100833,Eurotec Holdings,Healthcare,19,0
C100834,Pivot Group,Retail,106,0
C100835,Duncan Air Group,Legal,22,1
C100836,Wenita Limited,Healthcare,1,0
C100837,Duncan Air Co.,Retail,81,0
C100838,Ohomairangi Trust,Healthcare,27,0
C100839,Nimbus Trust,Education,10,0
C100840,Alpha Kea Limited,Software,63,0
C100841,Kauri Co.,Software,68,0
C100842,Rimu Alpha Co.,Accounting,90,0
C100843,Rimu Holdings,Construction,1,0
C100844,Summit Services,Legal,67,0
C100845,Nimbus Co.,Legal,1,0
C100846,Nimbus Ltd,Construction,1,1
C100847,Pivot Co.,Accounting,41,0
C100848,Atlas Ltd,Education,17,0
C100849,Summit Group,Retail,54,0
C100850,Wenita Group,Software,40,0
C100851,Eurotec Nimbus Group,Retail,1,0
C100852,Kauri Services,Education,34,0
C100853,Wenita Group,Construction,16,0
C100854,Atlas Partners,Construction,1,0
C100855,Kauri Co.,Retail,20,1
C100856,Kea Nimbus Group,Healthcare,37,0
C100857,Tui Services,Manufacturing,11,0
C100858,Kauri Rimu Ltd,Manufacturing,60,0
C100859,Nimbus Services,Education,27,0
C100860,Summit Co.,Software,60,0
C100861,Nimbus Holdings,Accounting,44,0
C100862,Kea Alpha Group,Accounting,1,0
C100863,Alpha Limited,Retail,1,0
C100864,Tui Nimbus Group,Software,24,1
C100865,Kea Partners,Retail,1,0
C100866,Ohomairangi Limited,Manufacturing,9,0
C100867,Harbour Holdings,Education,27,0
C100868,Wenita Atlas Limited,Software,18,0
C100869,Harbour Partners,Manufacturing,1,0
C100870,Kea Group,Software,1,0
C100871,Nimbus Rimu Trust,Education,19,1
C100872,Atlas Eurotec Limited,Education,59,0
C100873,Pivot Holdings,Accounting,1,0
C100874,Tui Limited,Manufacturing,13,0
C100875,Kea Kea Co.,Accounting,61,0
C100876,Ohomairangi Kea Services,Software,37,0
C100877,Duncan Air Partners,Software,1,0
C100878,Wenita Ltd,Manufacturing,1,0
C100879,Nimbus Atlas Partners,Legal,7,1
C100880,Ohomairangi Alpha Partners,Retail,1,0
C100881,Nimbus Limited,Manufacturing,1,0
C100882,Alpha Trust,Retail,77,0
C100883,Tui Holdings,Manufacturing,56,0
C100884,Alpha Holdings,Construction,18,0
C100885,Rimu Partners,Software,27,0
C100886,Eurotec Partners,Healthcare,26,0
C100887,Kauri Holdings,Accounting,11,0
C100888,Pivot Limited,Accounting,21,0
C100889,Kea Services,Accounting,33,0
C100890,Wenita Trust,Accounting,2,0
C100891,Rimu Trust,Manufacturing,12,0
C100892,Atlas Limited,Manufacturing,39,1
C100893,Pivot Limited,Education,44,0
C100894,Tui Group,Manufacturing,8,0
C100895,Pivot Services,Accounting,16,0
C100896,Atlas Ltd,Construction,15,0
C100897,Duncan Air Services,Legal,33,0
C100898,Wenita Limited,Software,12,0
C100899,Beta Services,Manufacturing,19,0
C100900,Summit Services,Education,40,0
C100901,Kea Harbour Group,Legal,19,0
C100902,Summit Services,Accounting,38,0
C100903,Tui Partners,Healthcare,30,0
C100904,Wenita Limited,Legal,14,0
C100905,Nimbus Co.,Education,21,0
C100906,Summit Co.,Construction,1,0
C100907,Harbour Partners,Education,71,0
C100908,Wenita Services,Construction,1,0
C100909,Kauri Trust,Retail,6,1
C100910,Ohomairangi Nimbus Co.,Legal,1,0
C100911,Duncan Air Ltd,Healthcare,26,0
C100912,Tui Co.,Software,40,0
C100913,Duncan Air Trust,Retail,67,0
C100914,Beta Ltd,Retail,58,1
C100915,Alpha Ltd,Legal,1,0
C100916,Alpha Rimu Co.,Retail,1,0
C100917,Rimu Group,Software,1,0
C100918,Ohomairangi Partners,Retail,83,0
C100919,Beta Atlas Ltd,Healthcare,110,0
C100920,Harbour Group,Construction,60,0
C100921,Wenita Co.,Healthcare,66,0
C100922,Ohomairangi Services,Retail,13,0
C100923,Ohomairangi Holdings,Manufacturing,40,0
C100924,Kea Ltd,Accounting,1,0
C100925,Wenita Limited,Healthcare,5,0
C100926,Ohomairangi Trust,Software,1,0
C100927,Atlas Wenita Limited,Manufacturing,21,0
C100928,Pivot Ltd,Software,1,0
C100929,Kea Trust,Manufacturing,43,0
C100930,Nimbus Trust,Manufacturing,56,0
C100931,Tui Eurotec Ltd,Manufacturing,37,0
C100932,Beta Ohomairangi Trust,Manufacturing,41,0
C100933,Beta Nimbus Group,Healthcare,43,0
C100934,Kauri Trust,Education,1,0
C100935,Beta Group,Healthcare,30,0
C100936,Harbour Co.,Education,1,0
C100937,Ohomairangi Partners,Accounting,1,0
C100938,Beta Ltd,Healthcare,1,0
C100939,Duncan Air Holdings,Retail,32,0
C100940,Tui Group,Retail,93,0
C100941,Pivot Ltd,Construction,30,0
C100942,Ohomairangi Co.,Manufacturing,12,0
C100943,Harbour Services,Education,45,0
C100944,Rimu Partners,Healthcare,23,1
C100945,Harbour Beta Limited,Software,29,0
C100946,Tui Holdings,Accounting,38,0
C100947,Ohomairangi Holdings,Construction,26,0
C100948,Ohomairangi Nimbus Group,Retail,1,0
C100949,Duncan Air Limited,Healthcare,1,0
C100950,Duncan Air Limited,Software,46,0
C100951,Eurotec Partners,Manufacturing,13,0
C100952,Eurotec Alpha Co.,Retail,19,0
C100953,Summit Beta Services,Education,34,0
C100954,Summit Beta Group,Retail,33,0
C100955,Beta Ltd,Construction,67,1
C100956,Eurotec Services,Accounting,38,0
C100957,Atlas Co.,Manufacturing,14,0
C100958,Harbour Ltd,Software,1,0
C100959,Beta Holdings,Accounting,29,0
C100960,Eurotec Services,Construction,1,0
C100961,Harbour Ltd,Construction,1,0
C100962,Kea Limited,Software,26,0
C100963,Harbour Holdings,Manufacturing,1,0
C100964,Atlas Partners,Software,61,0
C100965,Rimu Alpha Holdings,Software,46,0
C100966,Atlas Trust,Software,1,0
C100967,Alpha Partners,Accounting,12,0
C100968,Harbour Limited,Education,40,0
C100969,Ohomairangi Group,Education,1,0
C100970,Kauri Summit Ltd,Software,59,0
C100971,Alpha Group,Accounting,2,0
C100972,Beta Services,Healthcare,30,0
C100973,Nimbus Eurotec Holdings,Construction,15,0
C100974,Eurotec Co.,Legal,58,0
C100975,Eurotec Holdings,Accounting,56,0
C100976,Beta Trust,Healthcare,25,0
C100977,Rimu Duncan Air Ltd,Healthcare,6,0
C100978,Nimbus Co.,Healthcare,59,1
C100979,Beta Wenita Trust,Retail,28,0
C100980,Summit Group,Education,39,0
C100981,Kauri Nimbus Ltd,Healthcare,43,0
C100982,Beta Trust,Legal,1,0
C100983,Beta Partners,Education,43,0
C100984,Rimu Trust,Accounting,43,0
C100985,Summit Services,Healthcare,75,0
C100986,Alpha Partners,Manufacturing,30,0
C100987,Summit Ltd,Construction,47,0
C100988,Kauri Group,Accounting,10,0
C100989,Nimbus Partners,Retail,26,0
C100990,Kea Holdings,Construction,18,0
C100991,Harbour Holdings,Construction,37,0
C100992,Duncan Air Co.,Healthcare,33,0
C100993,Summit Holdings,Legal,65,0
C100994,Kauri Alpha Ltd,Manufacturing,63,0
C100995,Kea Rimu Trust,Healthcare,69,0
C100996,Nimbus Group,Education,75,0
C100997,Nimbus Services,Software,55,0
C100998,Wenita Holdings,Education,6,0
C100999,Kauri Ltd,Retail,59,0
C101000,Summit Wenita Ltd,Retail,1,0
C101001,Summit Services,Education,18,0
C101002,Wenita Co.,Education,41,0
C101003,Summit Atlas Trust,Healthcare,43,0
C101004,Wenita Ltd,Software,9,0
C101005,Ohomairangi Kea Services,Accounting,28,0
C101006,Duncan Air Wenita Partners,Accounting,10,0
C101007,Nimbus Holdings,Construction,73,0
C101008,Duncan Air Ltd,Legal,36,0
C101009,Kea Partners,Healthcare,15,0
C101010,Pivot Holdings,Healthcare,46,0
C101011,Eurotec Holdings,Education,22,0
C101012,Pivot Co.,Manufacturing,52,0
C101013,Ohomairangi Limited,Software,34,0
C101014,Pivot Trust,Software,1,0
C101015,Duncan Air Limited,Education,1,0
C101016,Beta Co.,Healthcare,7,0
C101017,Wenita Kauri Services,Healthcare,97,0
C101018,Atlas Ltd,Manufacturing,1,0
C101019,Harbour Services,Accounting,47,0
C101020,Ohomairangi Eurotec Holdings,Legal,1,0
C101021,Nimbus Services,Software,39,0
C101022,Eurotec Tui Group,Manufacturing,29,0
C101023,Kauri Partners,Manufacturing,53,0
C101024,Duncan Air Kauri Trust,Healthcare,81,0
C101025,Kauri Group,Education,15,0
C101026,Nimbus Group,Software,23,0
C101027,Kea Kea Group,Legal,44,0
C101028,Pivot Trust,Construction,51,0
C101029,Summit Duncan Air Partners,Healthcare,10,1
C101030,Pivot Partners,Manufacturing,1,0
C101031,Nimbus Group,Software,29,0
C101032,Summit Duncan Air Ltd,Healthcare,18,1
C101033,Rimu Services,Legal,11,0
C101034,Atlas Rimu Holdings,Manufacturing,29,0
C101035,Beta Co.,Education,36,0
C101036,Pivot Ltd,Legal,1,0
C101037,Alpha Trust,Legal,53,0
C101038,Ohomairangi Limited,Education,20,0
C101039,Tui Group,Retail,1,0
C101040,Ohomairangi Limited,Healthcare,33,0
C101041,Beta Co.,Construction,57,1
C101042,Tui Co.,Healthcare,1,0
C101043,Kauri Ohomairangi Co.,Manufacturing,8,0
C101044,Ohomairangi Tui Trust,Software,1,1
C101045,Tui Tui Services,Construction,12,0
C101046,Harbour Group,Software,60,1
C101047,Summit Limited,Legal,1,0
C101048,Ohomairangi Trust,Software,79,0
C101049,Alpha Trust,Healthcare,16,0
C101050,Summit Duncan Air Group,Legal,37,0
C101051,Kea Ltd,Manufacturing,45,0
C101052,Beta Holdings,Healthcare,28,0
C101053,Kea Trust,Manufacturing,1,0
C101054,Beta Partners,Healthcare,61,0
C101055,Kea Group,Construction,27,0
C101056,Ohomairangi Holdings,Construction,1,0
C101057,Alpha Summit Partners,Manufacturing,58,0
C101058,Summit Duncan Air Partners,Healthcare,23,0
C101059,Ohomairangi Wenita Group,Education,17,0
C101060,Beta Harbour Limited,Construction,59,0
C101061,Alpha Eurotec Ltd,Software,29,0
C101062,Beta Tui Ltd,Construction,38,0
C101063,Kauri Partners,Accounting,1,0
C101064,Tui Partners,Legal,43,0
C101065,Nimbus Beta Limited,Accounting,54,0
C101066,Tui Group,Accounting,38,0
C101067,Wenita Services,Legal,22,0
C101068,Atlas Beta Group,Legal,56,0
C101069,Eurotec Partners,Construction,21,0
C101070,Summit Partners,Manufacturing,16,0
C101071,Tui Summit Trust,Software,21,0
C101072,Ohomairangi Co.,Education,64,0
C101073,Kea Group,Accounting,1,0
C101074,Beta Co.,Software,1,0
C101075,Wenita Limited,Healthcare,18,1
C101076,Kea Holdings,Retail,66,0
C101077,Wenita Eurotec Trust,Retail,64,0
C101078,Harbour Services,Manufacturing,44,0
C101079,Rimu Group,Accounting,51,0
C101080,Beta Summit Ltd,Healthcare,1,0
C101081,Beta Limited,Software,55,0
C101082,Atlas Summit Services,Manufacturing,1,0
C101083,Eurotec Alpha Co.,Construction,10,0
C101084,Harbour Services,Software,43,0
C101085,Duncan Air Group,Software,29,0
C101086,Harbour Services,Construction,1,0
C101087,Summit Services,Healthcare,10,0
C101088,Summit Co.,Legal,27,1
C101089,Kauri Partners,Legal,1,0
C101090,Eurotec Partners,Retail,47,0
C101091,Atlas Holdings,Education,40,0
C101092,Beta Limited,Manufacturing,38,0
C101093,Atlas Ohomairangi Co.,Retail,37,0
C101094,Nimbus Ltd,Legal,3,0
C101095,Beta Holdings,Legal,45,0
C101096,Atlas Partners,Healthcare,3,0
C101097,Ohomairangi Limited,Education,6,0
C101098,Nimbus Harbour Holdings,Construction,17,0
C101099,Nimbus Eurotec Services,Retail,1,0
C101100,Atlas Trust,Manufacturing,1,0
C101101,Nimbus Services,Healthcare,40,0
C101102,Pivot Group,Software,42,0
C101103,Duncan Air Co.,Accounting,99,0
C101104,Kauri Holdings,Healthcare,23,0
C101105,Ohomairangi Limited,Education,1,0
C101106,Tui Atlas Group,Manufacturing,16,0
C101107,Alpha Rimu Trust,Software,4,0
C101108,Harbour Ltd,Education,33,0
C101109,Atlas Group,Accounting,38,0
C101110,Alpha Ltd,Construction,15,1
C101111,Duncan Air Partners,Construction,48,0
C101112,Ohomairangi Group,Education,62,0
C101113,Ohomairangi Trust,Software,56,0
C101114,Beta Eurotec Partners,Legal,49,0
C101115,Duncan Air Co.,Education,1,0
C101116,Tui Summit Co.,Manufacturing,31,0
C101117,Beta Partners,Retail,17,0
C101118,Tui Duncan Air Group,Legal,1,0
C101119,Duncan Air Ltd,Accounting,29,0
C101120,Rimu Trust,Retail,1,0
C101121,Beta Holdings,Software,95,0
C101122,Harbour Trust,Manufacturing,72,0
C101123,Duncan Air Kauri Services,Legal,54,0
C101124,Harbour Ltd,Manufacturing,62,0
C101125,Harbour Partners,Retail,1,0
C101126,Ohomairangi Group,Manufacturing,1,0
C101127,Wenita Partners,Software,23,0
C101128,Atlas Group,Software,29,0
C101129,Kea Limited,Construction,9,0
C101130,Eurotec Group,Retail,31,0
C101131,Tui Group,Legal,1,0
C101132,Harbour Kea Group,Retail,76,0
C101133,Alpha Duncan Air Holdings,Construction,1,0
C101134,Wenita Ohomairangi Group,Accounting,1,0
C101135,Kea Kauri Limited,Accounting,43,0
