deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag
D200252,C103322,2024-09-26,2024-11-23,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2497,0
D200253,C101389,2024-08-17,,Open,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,734,0
D200254,C103719,2025-01-22,2025-03-11,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dt,1914,0
D200255,C100566,2024-02-28,2024-04-15,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dt,3171,0
D200256,C104823,2024-08-04,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,729,0
D200257,C102424,2024-12-29,,Open,PM,People Management,Direct,dinkster,748,0
D200258,C103020,2024-01-07,2024-02-27,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,1476,0
D200259,C104759,2024-06-12,2024-06-29,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1062,0
D200260,C104967,2024-08-13,2024-08-14,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,,1637,0
D200261,C103327,2024-06-21,2024-08-05,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,695,0
D200262,C103159,2025-06-02,2025-06-15,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1062,0
D200263,C102604,2025-01-05,2025-03-19,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,1264,0
D200264,C103287,2024-09-02,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,855,0
D200265,C103825,2024-09-29,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,907,0
D200266,C104068,2024-09-25,2024-11-01,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,379,0
D200267,C101770,2025-07-03,2025-08-22,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,432,0
D200268,C103112,2024-09-17,2024-11-30,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2596,0
D200269,C100307,2024-08-05,2024-09-06,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,awong,1021,0
D200270,C103911,2025-01-17,2025-03-01,Closed Won,PM,People Management,Direct,mkoenen,806,0
D200271,C101014,2024-04-26,2024-05-17,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,613,0
D200272,C101125,2024-08-14,2024-11-05,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster_tmp,820,0
D200273,C100454,2024-11-19,2025-01-20,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1380,0
D200274,C102472,2024-11-22,2024-12-24,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2108,0
D200275,C104223,2024-02-05,2024-03-01,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,627,0
D200276,C101614,2024-07-23,2024-09-14,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,awong,617,0
D200277,C104744,2024-10-06,2024-10-20,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2611,0
D200278,C101580,2024-12-23,2025-03-08,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6579,0
D200279,C100930,2024-08-07,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5338,0
D200280,C100635,2024-04-13,2024-06-16,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,666,0
D200281,C101321,2025-01-28,2025-03-12,Closed Won,PM,People Management,Partners,mkoenen_tmp,250,0
D200282,C102053,2025-02-02,2025-05-03,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,unassigned,42,0
D200283,C102417,2024-08-22,2024-10-11,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1909,0
D200284,C102046,2025-06-22,,Open,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2253,0
D200285,C100699,2024-06-30,2024-07-22,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,5057,0
D200286,C102764,2025-03-22,2025-04-02,Closed Won,PM,People Management,Partners,awong,680,0
D200287,C104892,2024-03-09,2024-05-04,Closed Won,PM,People Management,Direct,mkoenen,1425,0
D200288,C100487,2024-12-03,2025-01-11,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3591,0
D200289,C102214,2025-05-30,2025-06-14,Closed Won,PM,People Management,Direct,awong,981,0
D200290,C104760,2024-07-13,2024-08-19,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,6051,0
D200291,C100351,2024-06-04,2024-08-08,Closed Won,PM,People Management,Partners,mkoenen,221,0
D200292,C102435,2024-03-16,2024-04-04,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,227,0
D200293,C103410,2024-11-15,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,2156,0
D200294,C100779,2024-04-10,2024-06-16,Closed Won,PM,People Management,Direct,shao,1937,0
D200295,C102053,2024-01-13,2024-02-01,Closed Lost,PM,People Management,Partners,shao,488,0
D200296,C101295,2024-01-11,,Open,PM,People Management,Direct,dinkster,1041,0
D200297,C102547,2024-05-17,2024-06-12,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,841,0
D200298,C104089,2025-05-13,,Open,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1440,0
D200299,C100293,2025-01-14,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,3126,0
D200300,C101497,2025-03-18,2025-03-27,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,211,0
D200301,C102613,2024-07-08,2024-10-01,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2378,0
D200302,C103763,2025-03-12,2025-05-13,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2617,0
D200303,C103008,2024-08-28,2024-09-08,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,548,0
D200304,C102835,2024-01-08,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,327,0
D200305,C104733,2025-02-13,2025-03-30,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,580,0
D200306,C100094,2024-11-29,,Open,PM,People Management,Direct,dt,1095,0
D200307,C103037,2024-12-06,2025-01-01,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,6146,0
D200308,C102903,2024-04-22,,Open,PAYROLL_DIY,Payroll DIY,Direct,dt,2308,0
D200309,C101879,2025-02-15,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2206,0
D200310,C101166,2024-05-24,2024-06-11,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,910,0
D200311,C101413,2024-08-09,2024-10-18,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,1737,0
D200312,C104671,2024-08-23,2024-10-02,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,1154,0
D200313,C104079,2024-08-10,2024-09-19,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,2904,0
D200314,C103538,2024-12-08,,Open,PM,People Management,Direct,awong,2089,0
D200315,C104482,2025-01-16,2025-04-13,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,2713,0
D200316,C104456,2024-03-30,2024-04-17,Closed Won,PM,People Management,Partners,awong,358,0
D200317,C104652,2025-05-04,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1534,0
D200318,C104059,2024-09-18,2024-10-15,Closed Won,PM,People Management,Partners,shao,1366,1
D200319,C100098,2024-10-26,2024-11-11,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4457,0
D200320,C101202,2024-05-10,2024-07-26,Closed Lost,PM,People Management,Partners,unassigned,134,0
D200321,C104914,2025-05-23,2025-07-21,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,848,0
D200322,C103935,2025-04-20,2025-05-07,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,1325,0
D200323,C103903,2024-08-18,2024-10-04,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2145,0
D200324,C103737,2024-08-16,2024-10-24,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1764,0
D200325,C103968,2024-11-22,2025-02-10,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,3605,0
D200326,C102284,2024-11-09,2024-12-10,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,awong,6318,0
D200327,C103736,2024-01-09,2024-01-16,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,879,0
D200328,C102941,2024-12-22,2025-01-20,Closed Lost,PM,People Management,Partners,dinkster,0,0
D200329,C103384,2025-04-11,2025-06-15,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5729,0
D200330,C100074,2024-10-10,2024-12-29,Closed Won,PM,People Management,Partners,awong,1120,0
D200331,C100127,2024-10-13,2024-10-16,Closed Won,PM,People Management,Partners,mkoenen,1472,0
D200332,C101032,2024-10-26,2024-12-29,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1920,0
D200333,C101891,2024-09-05,2024-11-04,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1905,0
D200334,C103081,2025-03-09,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,817,0
D200335,C101864,2025-06-09,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,229,0
D200336,C102139,2025-02-17,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,7696,0
D200337,C104191,2025-03-12,,Open,PM,People Management,Direct,shao,2152,0
D200338,C103044,2024-04-09,2024-04-25,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,3766,0
D200339,C101620,2024-06-07,2024-07-26,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,813,0
D200340,C102582,2024-04-03,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,4802,0
D200341,C100221,2024-05-20,2024-05-22,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,894,0
D200342,C101053,2024-06-29,2024-09-24,Closed Won,PM,People Management,Partners,shao,1984,0
D200343,C101639,2024-09-28,2024-11-08,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,awong,543,0
D200344,C104676,2024-11-14,2024-12-03,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,630,0
D200345,C101263,2025-02-15,2025-05-09,Closed Won,PM,People Management,Direct,dt,1792,0
D200346,C100257,2024-07-06,,Open,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5347,0
D200347,C102730,2024-06-24,2024-06-28,Closed Won,PM,People Management,Direct,mkoenen,561,0
D200348,C103695,2024-08-04,2024-09-11,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,1792,0
D200349,C102167,2024-09-08,2024-11-02,Closed Won,PM,People Management,Direct,awong,1233,0
D200350,C102438,2025-03-20,2025-06-14,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,216,0
D200351,C102377,2025-01-23,2025-02-05,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,2154,0
D200352,C102901,2024-07-21,2024-07-27,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,awong,2807,0
D200353,C102071,2025-04-24,2025-07-06,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,1146,0
D200354,C101018,2025-02-07,,Open,PAYROLL_MPS,Managed Payroll,Direct,dinkster,4182,0
D200355,C104894,2025-06-04,,Open,PM,People Management,Partners,shao,0,0
D200356,C103501,2024-04-02,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,1106,0
D200357,C102900,2025-04-12,2025-04-27,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,unassigned,3399,0
D200358,C101177,2025-03-25,2025-06-01,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,shao,5638,0
D200359,C101059,2025-05-02,2025-07-01,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,841,0
D200360,C102755,2025-01-10,2025-01-31,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,845,0
D200361,C104940,2024-06-14,2024-09-06,Closed Won,PM,People Management,Partners,dt,1206,0
D200362,C103623,2025-03-06,2025-04-10,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,4921,0
D200363,C101091,2025-03-27,2025-04-24,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1453,1
D200364,C103612,2024-06-18,2024-07-13,Closed Won,PM,People Management,Partners,dt,1482,0
D200365,C102920,2025-05-02,2025-05-06,Closed Won,PM,People Management,Direct,awong,103,0
D200366,C104655,2025-01-05,2025-03-26,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,5032,0
D200367,C102254,2024-03-28,2024-06-03,Closed Lost,PM,People Management,Direct,shao,2888,0
D200368,C100219,2025-06-22,2025-08-31,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,3093,0
D200369,C100993,2025-06-18,2025-07-24,Closed Lost,PM,People Management,Direct,shao,1350,0
D200370,C100309,2024-05-14,2024-05-24,Closed Won,PM,People Management,Partners,dinkster,1236,0
D200371,C104307,2024-02-28,,Open,PAYROLL_DIY,Payroll DIY,Partners,awong,1586,0
D200372,C100997,2024-08-14,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,1160,0
D200373,C104433,2024-12-12,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,924,0
D200374,C103585,2024-06-29,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,355,0
D200375,C101022,2024-10-21,,Open,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5035,0
D200376,C102653,2024-02-17,2024-05-16,Closed Lost,PM,People Management,Partners,shao,1173,0
D200377,C104702,2024-10-20,2024-12-08,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,1061,0
D200378,C104184,2025-01-03,2025-03-02,Closed Won,PM,People Management,Direct,awong,1812,0
D200379,C104128,2025-04-03,2025-06-26,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,shao,629,0
D200380,C101742,2024-04-22,2024-05-27,Closed Won,PM,People Management,Direct,dinkster,1104,0
D200381,C104826,2024-07-24,2024-08-02,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,825,0
D200382,C100411,2024-08-13,2024-09-03,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dinkster,246,0
D200383,C101264,2024-09-12,2024-11-22,Closed Won,PM,People Management,Partners,unassigned,2151,0
D200384,C102498,2024-07-04,2024-08-23,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1296,0
D200385,C103336,2024-02-17,2024-03-15,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dinkster,341,0
D200386,C102771,2024-07-12,2024-09-16,Closed Won,PM,People Management,Partners,unassigned,1827,0
D200387,C100226,2025-05-25,,Open,ADD_ON_TKR,TKR Add-on,Direct,awong,453,0
D200388,C101962,2024-09-10,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2501,0
D200389,C101613,2025-01-31,2025-02-11,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,457,0
D200390,C102930,2025-05-04,2025-06-12,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1376,0
D200391,C104091,2024-11-10,2024-12-02,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,878,0
D200392,C101418,2025-03-04,2025-04-07,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,5025,0
D200393,C101304,2024-05-05,2024-05-09,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,3581,1
D200394,C102237,2025-06-07,2025-07-22,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,703,0
D200395,C100057,2024-10-30,2025-01-09,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3319,0
D200396,C103687,2025-02-13,,Open,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,922,0
D200397,C102801,2024-05-23,2024-07-02,Closed Lost,PM,People Management,Partners,shao,1168,0
D200398,C104254,2025-05-21,2025-08-05,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,825,0
D200399,C100332,2025-02-28,,Open,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4362,0
D200400,C100505,2025-01-24,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,2838,0
D200401,C102024,2024-02-26,2024-05-06,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,3404,0
D200402,C102153,2024-01-22,2024-02-24,Closed Won,PM,People Management,Partners,dt,1014,0
D200403,C101579,2025-02-25,2025-03-30,Closed Lost,PM,People Management,Partners,unassigned,669,0
D200404,C104684,2024-07-23,2024-09-20,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dinkster,690,0
D200405,C101665,2024-12-29,2025-03-08,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,awong,1054,0
D200406,C103170,2024-02-17,2024-05-04,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,shao,781,0
D200407,C104848,2024-07-19,2024-10-15,Closed Won,PM,People Management,Direct,mkoenen,688,0
D200408,C103556,2025-05-07,2025-07-24,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,awong,2228,0
D200409,C102562,2024-05-10,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,1959,0
D200410,C100616,2024-02-12,2024-03-29,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dinkster,579,0
D200411,C103481,2025-02-21,2025-03-24,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4864,0
D200412,C104411,2024-04-03,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,2937,0
D200413,C102241,2024-06-12,2024-07-19,Closed Won,PM,People Management,Direct,dinkster,923,0
D200414,C102021,2024-07-07,2024-09-20,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao_tmp,1041,0
D200415,C100788,2024-06-27,2024-08-09,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,3581,0
D200416,C103259,2024-03-07,2024-05-03,Closed Won,PM,People Management,Partners,shao,1643,0
D200417,C103506,2024-04-18,2024-07-15,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,3431,0
D200418,C101137,2024-03-11,2024-06-02,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1800,0
D200419,C102707,2025-05-31,2025-07-07,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,928,0
D200420,C104945,2024-02-14,2024-02-29,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1519,0
D200421,C101480,2024-03-27,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,993,0
D200422,C102664,2024-03-31,2024-05-06,Closed Won,PM,People Management,Direct,mkoenen,1151,0
D200423,C103427,2024-04-05,2024-04-26,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2480,0
D200424,C101957,2024-11-22,2025-01-27,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,3678,0
D200425,C100116,2024-02-14,2024-02-22,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,unassigned,1108,0
D200426,C103898,2025-04-01,,Open,PM,People Management,Partners,dinkster,1644,0
D200427,C101976,2024-10-23,2024-12-16,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,6854,0
D200428,C103384,2025-06-25,2025-07-04,Closed Won,PM,People Management,Partners,unassigned,1576,0
D200429,C104216,2025-01-10,2025-03-15,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1038,0
D200430,C100103,2024-02-12,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,2291,0
D200431,C101144,2024-03-31,2024-04-21,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,3310,0
D200432,C101621,2025-04-09,2025-05-09,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1062,0
D200433,C103865,2024-02-17,2024-03-17,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1133,0
D200434,C101217,2024-11-14,,Open,PAYROLL_MPS,Managed Payroll,Direct,shao,9602,0
D200435,C104651,2025-02-07,,Open,PM,People Management,Direct,mkoenen,2138,0
D200436,C101623,2024-02-25,,Open,ADD_ON_TKR,TKR Add-on,Direct,unassigned,357,0
D200437,C103590,2025-06-01,2025-07-10,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,803,0
D200438,C100039,2024-11-12,2025-01-04,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,,2536,0
D200439,C101510,2025-01-21,2025-02-09,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,3295,0
D200440,C103382,2024-06-18,2024-06-26,Closed Won,PM,People Management,Partners,shao,1248,0
D200441,C100863,2024-02-17,2024-03-27,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,1369,0
D200442,C103163,2025-06-16,2025-08-16,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,6902,0
D200443,C102950,2024-03-26,2024-05-20,Closed Won,PM,People Management,Partners,awong,557,0
D200444,C101927,2024-04-13,2024-06-22,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,628,0
D200445,C101666,2025-05-20,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,4740,0
D200446,C100628,2025-01-29,2025-04-04,Closed Won,PM,People Management,Direct,,699,0
D200447,C103235,2024-08-10,2024-09-17,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,awong,1387,0
D200448,C103493,2025-05-10,2025-05-25,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,,4299,0
D200449,C104712,2024-01-15,2024-01-16,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,3126,0
D200450,C102408,2024-11-12,2024-12-15,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,3671,0
D200451,C100479,2025-04-08,2025-06-09,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6589,0
D200452,C104257,2024-01-10,,Open,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4815,0
D200453,C100103,2024-01-26,2024-04-12,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5481,0
D200454,C103693,2025-01-28,2025-02-16,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,987,0
D200455,C101762,2024-06-20,,Open,ADD_ON_TKR,TKR Add-on,Direct,awong,875,0
D200456,C103547,2025-04-24,,Open,ADD_ON_TKR,TKR Add-on,Direct,,562,0
D200457,C103541,2025-03-29,2025-04-01,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6365,0
D200458,C101709,2024-01-24,2024-04-20,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1858,0
D200459,C100021,2025-06-24,2025-08-04,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,3469,0
D200460,C103703,2025-05-18,2025-05-19,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,4035,0
D200461,C100063,2024-03-27,2024-04-17,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,910,0
D200462,C104626,2024-01-27,2024-04-25,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6354,0
D200463,C103140,2025-06-30,2025-09-18,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,3208,0
D200464,C102237,2025-05-01,,Open,PAYROLL_DIY,Payroll DIY,Partners,awong,819,0
D200465,C104179,2025-02-19,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,3121,0
D200466,C102439,2024-03-23,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,2734,0
D200467,C103294,2025-04-20,2025-04-30,Closed Won,PM,People Management,Direct,dinkster,277,0
D200468,C100774,2025-04-05,2025-05-18,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2795,0
D200469,C101884,2024-11-08,2024-11-29,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,406,0
D200470,C104817,2024-07-05,2024-09-11,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1795,0
D200471,C102780,2025-04-28,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1495,0
D200472,C104120,2025-02-14,2025-03-12,Closed Lost,PM,People Management,Partners,dinkster,1000,0
D200473,C103218,2024-12-21,2025-01-21,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1189,0
D200474,C101849,2024-08-28,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1298,0
D200475,C102144,2024-05-16,2024-07-06,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4932,0
D200476,C104326,2025-03-05,2025-04-02,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,1732,0
D200477,C102510,2024-07-27,2024-09-03,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,7041,0
D200478,C102723,2025-05-04,2025-05-26,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,shao,1027,0
D200479,C100911,2024-05-05,,Open,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1128,0
D200480,C101458,2025-05-28,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,2505,0
D200481,C104668,2024-05-01,2024-05-02,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,776,0
D200482,C101804,2024-10-11,2024-12-23,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5185,0
D200483,C104121,2024-04-03,2024-05-25,Closed Won,PM,People Management,Direct,unassigned,962,0
D200484,C101684,2024-02-18,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1697,0
D200485,C104873,2025-02-27,2025-04-26,Closed Won,PM,People Management,Direct,shao,401,0
D200486,C100302,2025-01-30,2025-03-26,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,3346,0
D200487,C100666,2025-03-01,2025-04-03,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2959,0
D200488,C104189,2024-08-20,2024-09-04,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,4154,0
